Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Starting Pips,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Haros' Scythe (Level 70+),70,0,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Haros' Set
Crimson Pandamonium Jian (Level 50+),50,0,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Jian (Level 50+),50,0,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dark Elf Sword and Shield (Level 60+),60,0,8,0,0,0,34,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Staff (Level 60+),60,0,8,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Tundra Hunter Axe (Level 50+),50,0,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Forgemaster's Sword (Level 80+),80,0,8,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Motorist's Wrench (Level 60+),60,0,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Drum Jungle Spear and Shield (Level 60+),60,0,8,0,0,0,29,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Cosmographer's Orrery Staff (Level 60+),60,0,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Hunter's Xiphos (Level 80+),80,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Creepy Clown Staff (Level 70+),70,0,8,0,0,0,22,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Tetrus Baton of Opposition,118,0,8,0,0,0,0,59,0,0,0,0,199,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Hunter's Moon Staff (Level 70+),70,0,8,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Dusty Crusher (Level 30+),30,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Cranium Wand (Level 20+),20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Mallet of the Midway (Level 40+),40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Savannah Spear and Shield (Level 30+),30,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
White Pandamonium Jian (Level 30+),30,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Sorcerer Furin Staff (Level 50+),50,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Aquilan Velite Lance (Level 90+),90,0,7,0,0,0,98,98,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dramaturgist's Wand (Level 130+),130,0,7,0,0,0,105,0,6,0,0,0,225,0,0,0,0,2,0,0,2,0,0,0,0,0,Gift Card,False,None
Dramaturgist's Wand (Level 120+),120,0,7,0,0,0,100,0,6,0,0,0,205,0,0,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Aquilan Velite Lance (Level 80+),80,0,7,0,0,0,80,80,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dune Warrior's Chronospear,115,0,7,0,0,0,65,0,5,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sorcerer's Mystic Sphere (Level 60+),60,0,7,0,0,0,53,38,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Assault Hammer (Level 90+),90,0,7,0,0,0,40,40,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Whisk of Doom (Level 50+),50,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sweetish Chef Set
Spooky Throwing Knife (Level 100+),100,0,7,0,0,0,75,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Spooky Throwing Knife (Level 90+),90,0,7,0,0,0,70,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Spooky Throwing Knife (Level 80+),80,0,7,0,0,0,65,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Outback Adventurer's Boomerang (Level 70+),70,0,7,0,0,0,53,38,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Outback Adventurer's Boomerang (Level 60+),60,0,7,0,0,0,47,38,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Armaments of the Briny Deep (Level 70+),70,0,7,0,0,0,45,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Armaments of the Briny Deep (Level 60+),60,0,7,0,0,0,40,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Seal Team Assault Hammer (Level 80+),80,0,7,0,0,0,35,35,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragoon's Rapier (Level 60+),60,0,7,0,0,0,30,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragoon's Rapier (Level 50+),50,0,7,0,0,0,22,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Balanced Night Mire Staff (Level 50+),50,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Outback Adventurer's Boomerang (Level 50+),50,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Sorcerer's Mystic Sphere (Level 50+),50,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Pawzooka (Level 110+),110,0,7,0,0,0,75,0,3,0,0,0,205,0,0,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Deathmetal Skull (Level 70+),70,0,7,0,0,0,70,70,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Road Fury Set
Arcane Smoothie (Level 80+),80,0,7,0,3,0,69,69,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Staff (Level 80+),80,0,7,0,0,0,69,44,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Shinobi Throwing Star (Level 60+),60,0,7,0,0,0,29,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Arbalaster 3000 (Level 70+),70,0,7,0,0,0,26,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Lightkeeper's Angler (Level 50+),50,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Shinobi Throwing Star (Level 50+),50,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Admiral's Boarding Hook (Level 60+),60,0,7,0,0,0,85,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Pawzooka (Level 100+),100,0,7,0,0,0,70,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Whitehart's Blade (Level 70+),70,0,7,0,2,0,40,26,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Ancient Druid Sickle and Shield (Level 60+),60,0,7,0,0,0,35,35,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Spellwright's Sickle and Shield (Level 60+),60,0,7,0,0,0,35,35,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Treeminder's Sickle and Shield (Level 60+),60,0,7,0,0,0,35,35,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Might (Level 90+),90,0,7,0,0,0,32,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Xiphos (Level 90+),90,0,7,0,0,0,27,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Aerocannon (Level 30+),30,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Balanced Night Mire Staff (Level 40+),40,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Beekeeper's Hive (Level 30+),30,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Beekeeper's Honey Sickle (Level 30+),30,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Sorcerer's Mystic Sphere (Level 40+),40,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Witch Hunter's Arbalest (Level 40+),40,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Mandar's Sword of Might (Level 80+),80,0,7,0,0,0,29,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Xiphos (Level 80+),80,0,7,0,0,0,24,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Officer's Hexacorder,122,0,7,0,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Poisonous Scorpion Bow,118,0,7,0,0,0,0,0,1,0,0,0,89,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Bow of the Rubal Wastes,116,0,7,0,0,0,0,0,1,0,0,0,87,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Abyssal Eel Whip (Level 50+),50,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Celestian Xenon Axe (Level 50+),50,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Snowdrifter's Staff (Level 30+),30,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonspyre Soldier Cleaver,130,0,7,0,0,0,75,0,0,0,0,0,127,0,0,0,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Poison Apple (Level 70+),70,0,7,0,0,0,72,72,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Seal Team Recon Hammer (Level 110+),110,0,7,0,0,0,70,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Stone Key, Crowns",False,None
Highlands Raider's Staff (Level 70+),70,0,7,0,3,0,66,38,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Relic of Cycles (Level 70+),70,0,7,0,3,0,66,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Silent Knight's Cold Steel (Level 60+),60,0,7,0,0,0,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Borealis Majoris Artifact,110,0,7,0,0,0,50,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Relic of the Titan Warrior,110,0,7,0,0,0,46,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Allfather's Gungnir (Level 60+),60,0,7,0,0,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Cursed Captain's Steel (Level 60+),60,0,7,0,0,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Scepter (Level 110+),110,0,7,0,0,0,44,56,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Alphoi Reflector Relic (Level 60+),60,0,7,0,0,0,44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Time Warden's Ornate Kilij,120,0,7,0,0,0,42,0,0,0,0,0,50,0,0,0,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Snowdrifter's Scepter (Level 100+),100,0,7,0,0,0,40,52,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Setesh's Javelin (Level 70+),70,0,7,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Setesh's Warrior Set
Green Licorice Whip (Level 70+),70,0,7,0,0,0,39,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Champion's Rain-Bow (Level 60+),60,0,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fossil Avenger's Skullcrusher (Level 50+),50,0,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Fossil Avenger's Set
Ancient Purrzian Scimitar (Level 50+),50,0,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Haros' Scythe (Level 60+),60,0,7,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Haros' Set
Dark Elf Sword and Shield (Level 50+),50,0,7,0,0,0,31,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Staff (Level 50+),50,0,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Karamelle Knight Sword (Level 50+),50,0,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Motorist's Wrench (Level 50+),50,0,7,0,0,0,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Drum Jungle Spear and Shield (Level 50+),50,0,7,0,0,0,26,29,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Forgemaster's Sword (Level 70+),70,0,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Cosmographer's Orrery Staff (Level 50+),50,0,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Hunter's Xiphos (Level 70+),70,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Creepy Clown Staff (Level 60+),60,0,7,0,0,0,19,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Kobra Sceptor of Amity,116,0,7,0,0,0,0,57,0,0,0,0,195,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Restrictor Wand of Destiny,114,0,7,0,0,0,0,55,0,0,0,0,191,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Ghost Hunter Geistbox (Level 50+),50,0,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Hunter's Moon Staff (Level 60+),60,0,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Balanced Night Mire Staff (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Battlemage Staff and Shield (Level 30+),30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Battlemage Staff and Shield (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Battlemage Staff and Shield (Level 50+),50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Black New Year's Noisemaker (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Crimson Pandamonium Jian (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Jian (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Festive Wrapping Paper (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Grandfather Spider's Steady Staff (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Haunted Captain's Steel (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Headmaster's Law Staff (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mallet of the Midway (Level 30+),30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Ranger Marksman Bow (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gift Card,False,None
Sorcerer's Mystic Sphere (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Stable Skyfarer's Kris (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Tundra Hunter Axe (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
White Pandamonium Jian (Level 20+),20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Claymore (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Sorcerer Furin Staff (Level 40+),40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Aquilan Velite Lance (Level 70+),70,0,6,0,0,0,65,65,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Aquilan Velite Lance (Level 60+),60,0,6,0,0,0,50,50,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dramaturgist's Wand (Level 110+),110,0,6,0,0,0,95,0,5,0,0,0,185,0,0,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Dramaturgist's Wand (Level 100+),100,0,6,0,0,0,90,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Beekeeper's Hive (Level 100+),100,0,6,0,0,0,99,59,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Beekeeper's Honey Sickle (Level 100+),100,0,6,0,0,0,99,59,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dramaturgist's Wand (Level 90+),90,0,6,0,0,0,85,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Plant Punisher's Spike (Level 100+),100,0,6,0,0,0,55,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Seal Team Assault Hammer (Level 70+),70,0,6,0,0,0,30,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Balance Scanner (Level 50+),50,0,6,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Raider's Staff (Level 50+),50,0,6,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Armaments of the Briny Deep (Level 50+),50,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Fortune Teller's Peerless Eye (Level 120+),120,0,6,0,0,0,125,125,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fortune Teller's Peerless Eye (Level 110+),110,0,6,0,0,0,118,118,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Spooky Throwing Knife (Level 70+),70,0,6,0,0,0,60,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Deathmetal Skull (Level 60+),60,0,6,0,0,0,55,55,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Road Fury Set
Spooky Throwing Knife (Level 60+),60,0,6,0,0,0,55,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Staff (Level 70+),70,0,6,0,0,0,53,43,3,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Staff (Level 60+),60,0,6,0,0,0,47,43,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Smoothie (Level 50+),50,0,6,0,2,0,35,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Seal Team Assault Hammer (Level 60+),60,0,6,0,0,0,25,25,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Arbalaster 3000 (Level 60+),60,0,6,0,0,0,22,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Staff (Level 50+),50,0,6,0,0,0,0,0,3,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragoon's Rapier (Level 30+),30,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragoon's Rapier (Level 40+),40,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Sacred Yarn Staff (Level 50+),50,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Spooky Throwing Knife (Level 50+),50,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Pawzooka (Level 90+),90,0,6,0,0,0,65,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Pawzooka (Level 80+),80,0,6,0,0,0,60,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Smoothie (Level 70+),70,0,6,0,3,0,53,53,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Smoothie (Level 60+),60,0,6,0,3,0,47,47,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Deathmetal Skull (Level 50+),50,0,6,0,0,0,40,40,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Road Fury Set
Whitehart's Blade (Level 60+),60,0,6,0,2,0,36,26,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Ancient Druid Sickle and Shield (Level 50+),50,0,6,0,0,0,30,30,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Spellwright's Sickle and Shield (Level 50+),50,0,6,0,0,0,30,30,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Treeminder's Sickle and Shield (Level 50+),50,0,6,0,0,0,30,30,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgonsbane Xiphos (Level 60+),60,0,6,0,0,0,20,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Balance Scanner (Level 40+),40,0,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Admiral's Boarding Hook (Level 50+),50,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Lightkeeper's Angler (Level 40+),40,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Revolutionary's Saber (Level 50+),50,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Shinobi Throwing Star (Level 30+),30,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Shinobi Throwing Star (Level 40+),40,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Sorcerer's Mystic Sphere (Level 30+),30,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Might (Level 70+),70,0,6,0,0,0,26,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Might (Level 60+),60,0,6,0,0,0,23,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Xiphos (Level 70+),70,0,6,0,0,0,22,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Xiphos (Level 60+),60,0,6,0,0,0,20,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
