Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Whitehart Armor (Level 50+),50,193,4,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Vestment of the Spiral Cup (Level 20+),20,110,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Raiment of Winter’s Reign (Level 10+),10,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragon's Eye Plate (Level 20+),20,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Armor of Sacred Songs (Level 40+),40,300,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Plant Punisher's Garb (Level 20+),20,93,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Whitehart Armor (Level 40+),40,146,4,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Beekeeper's Protective Suit (Level 20+),20,87,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Sacred Yarn Kasaya (Level 20+),20,77,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Highlands Champion's Kit (Any Level),1,76,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Armor of Riptides (Level 70+),70,440,4,0,0,0,31,0,4,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Armor of Purity (Level 50+),50,400,4,0,0,0,21,20,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Armor of Purity (Level 40+),40,325,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,None
August Sage Coat (Level 50+),50,315,4,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Barkingham Frostbreaker,40,299,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Frostsoul Clothing,33,274,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Hailfire Jerkin,33,274,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Iceruin Smock,33,274,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Neverwinter Raiment,33,274,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Sleetward Outfit,33,274,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Thunderchill Cloak,33,274,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Algid Longcoat,30,266,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Haru's Strong-Willed Robe,35,236,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Vestment of Ominous Skies (Level 30+),30,225,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Kembaalung Field Armor,25,200,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Charred Nirini Robe (Level 20+),20,200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wooden Key, Crowns",False,None
Icewind Glade Winterwraps (Level 40+),40,187,4,0,0,5,0,0,0,0,4,10,0,0,0,0,0,0,0,0,Crowns,False,None
Glorious Chivalric Plate (Level 20+),20,185,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
World's Fool Armor (Level 20+),20,185,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Uniform of the Proficient,25,176,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Wildranger Coat (Level 30+),30,175,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Robes of the Frozen Sun (Level 10+),10,160,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Robe of the Furious Winter (Level 10+),10,150,4,0,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,None
Armor of Many Winters (Level 20+),20,145,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Battle Tunic (Level 10+),10,131,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Night Jaguar's Cloak (Level 20+),20,130,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Assailing Robe (Level 10+),10,125,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Dawn Jaguar Hunting Garb (Level 20+),20,120,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Evergreen Raiment (Level 20+),20,120,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Cloak of Enthusiasm,30,118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Drop, Bazaar",False,None
Fortune Teller's Ensemble (Level 20+),20,94,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cosmopolitan Robe,25,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lightkeeper's Dive Suit (Level 20+),20,77,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Cloak of the Black Star Eagle (Level 10+),10,60,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Garb of the Fortune Teller (Any Level),1,42,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arund Vale Winter Raiment (Any Level),1,40,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Champion's Armor of Courage (Any Level),1,35,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Dragonbone Raiment (Level 30+),30,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Angler's Slicker (Level 20+),20,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Peculiar Garments,35,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Darkwraith's Atonement Robe (Level 20+),20,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cloak of Clarity,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Garment of Sandcastles,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Jerkin of the Rime,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Vestment of Venom,35,124,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Sokkwi Frostbitten Armor (Level 60+),60,370,3,7,0,0,30,0,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tanglewood Terror Robes (Level 40+),40,215,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Terror of Tanglewood Robes (Level 40+),40,215,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Aztecosaur War-Shell (Level 30+),30,210,3,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Armor of the Proud Jaguar (Level 20+),20,150,3,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Mail of Winterbane (Level 30+),30,260,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Mercenary's Jerkin,25,176,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Pops' Tunic of Severity,25,176,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Jacques' Robe of Numbness,25,176,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Dragonrider's Vigilant Robe (Level 30+),30,170,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Boreal Tunic,30,88,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Darkwraith's Compelling Shroud (Level 30+),30,0,3,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Shroud (Level 30+),30,0,3,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Robe of Lucidity,25,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Nighttide Torment Guise (Level 40+),40,160,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Palace Full Dress Coat (Level 10+),10,150,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Astral Coat of the Frog,15,125,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Coat of Stomping,15,125,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Cold Coat of the Blizzard,15,125,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Dusty Coat of the Vampire,15,125,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Even Coat of Hexing,15,125,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Lasher's Coat of the Frog,15,125,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Master's Coat of the Kraken,15,125,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Nature's Coat of Armor,15,125,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Royal Coat of Power,15,125,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Scorched Coat of the Phoenix,15,125,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Harvest Foe's Robe,15,55,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Darkwraith's Shroud of Penance (Level 30+),30,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Atlantean Trident Armor (Level 20+),20,170,3,3,1,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Gift Card,False,None
Tanglewood Hero's Husk (Level 30+),30,159,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Winter Solstice Vesture (Level 30+),30,134,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hawkrider Uniform (Level 20+),20,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Ravenking's Battle Story Armor (Level 60+),60,228,3,2,0,2,0,20,0,17,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ravenking's Battle Story Armor (Level 50+),50,190,3,2,0,2,0,20,0,14,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Ravenking's Battle Story Armor (Level 40+),40,170,3,2,0,2,0,20,0,11,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Atlantean Trident Armor (Level 10+),10,140,3,2,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Gift Card,False,None
Ravenking's Battle Story Armor (Level 30+),30,110,3,2,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Winter Solstice Vesture (Level 20+),20,98,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Vestment of the Spiral Cup (Level 10+),10,94,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Sultan's Robe (Level 10+),10,82,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Plant Punisher's Garb (Level 10+),10,70,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
True Silver Armor (Any Level),1,70,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Raiment of Winter's Reign (Any Level),1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key,False,None
Raiment of Winter’s Reign (Any Level),1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragon's Eye Plate (Level 10+),10,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stinger Armor (Any Level),1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Tiki Armor of Sacred Songs (Level 30+),30,215,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Whitehart Armor (Level 30+),30,130,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Whitehart Armor (Level 20+),20,65,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Burrower's Thaumaturgy Robe (Any Level),1,45,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Ice Coat (Any Level),1,45,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Beekeeper's Protective Suit (Level 10+),10,44,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Cool Fairy Kei Dress (Any Level),1,41,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Chilling Plot Armor (Any Level),1,36,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Icy Night Mire Coat (Any Level),1,26,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Armor of Purity (Level 30+),30,275,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Crowns,False,None
Vestment of Ominous Skies (Level 20+),20,180,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wooden Key, Crowns",False,None
Frosty Vestment,25,176,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Rockstar Threads (Level 30+),30,167,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Faerie Court Steel Leaf (Level 20+),20,165,3,0,1,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Icewind Glade Winterwraps (Level 30+),30,140,3,0,0,4,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Crowns,False,None
Wildranger Coat (Level 10+),10,140,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Himoolayan Snow Cover,25,128,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Wooden Key",False,None
Glorious Chivalric Plate (Level 10+),10,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
World's Fool Armor (Level 10+),10,120,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Birdcaller's Costume,25,112,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Tunic of the Sentinel (Level 10+),10,110,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Kozane Armor (Level 20+),20,103,3,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Icewind Glade Winterwraps (Level 20+),20,102,3,0,0,3,0,0,0,0,2,6,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Battle Tunic (Any Level),1,98,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fishing, Gift Card",False,None
Vestment of the Sun Eagle (Level 10+),10,80,3,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Assailing Robe (Any Level),1,70,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Evergreen Raiment (Level 10+),10,70,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Swindler Coat,15,66,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Fortune Teller's Ensemble (Level 10+),10,64,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Lightkeeper's Dive Suit (Level 10+),10,39,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Arctic Skyfarer's Garb (Any Level),1,36,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Morganthe's Icy Trappings (Any Level),1,36,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Chill Armor (Any Level),1,36,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Rokugo Armor (Level 10+),10,23,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonbone Raiment (Level 20+),20,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Angler's Slicker (Level 10+),10,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Vestment of Accuracy,25,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Glorious Avenger's Armor (Any Level),1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Biting Garment,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar, Quest",False,None
Robe of Paramount,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Dragonrider's Vigilant Robe (Level 40+),40,210,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Surcoat of the Solar Hawk,15,77,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Sokkwi Frostbitten Armor (Level 50+),50,310,2,6,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sokkwi Frostbitten Armor (Level 40+),40,250,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ra's Frostbite Jerkin,20,159,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Wooden Key,False,None
Mail of Winterbane (Level 20+),20,160,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Aztecosaur War-Shell (Level 20+),20,140,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Mail of Winterbane (Level 10+),10,135,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Ra's Zenith Raiment,20,120,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Wooden Key,False,None
Darkwraith's Compelling Shroud (Level 20+),20,0,2,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Shroud (Level 20+),20,0,2,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Taskmaster's Polar Cloak,20,177,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Nighttide Torment Guise (Level 30+),30,130,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Armor of the Proud Jaguar (Level 10+),10,100,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tanglewood Terror Robes (Level 10+),10,94,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Winter Palace Full Dress Coat (Any Level),1,90,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Tanglewood Terror Robes (Any Level),1,70,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Howling Raiment,5,25,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Darkwraith's Umbral Shroud (Level 10+),10,0,2,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Smock of the Iceshard,25,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Robe of the Icedrake,20,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quest,False,None
Thaumaturge's Cloak of Awe,15,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Nighttide Torment Guise (Level 20+),20,110,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tanglewood Hero's Husk (Level 10+),10,91,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Hawkrider Uniform (Level 10+),10,82,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Prestigious Robe (Level 10+),10,80,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Mail of Winterbane (Any Level),1,70,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Darkwraith's Shroud of Penance (Level 20+),20,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Shroud of Penance (Level 10+),10,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Turquoise Eagle's Raiment (Level 10+),10,120,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Witchcrafter's Robes (Level 20+),20,110,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Beachwear (Level 20+),20,110,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Outback Adventurer's Attire (Level 20+),20,96,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Ravenking's Battle Story Armor (Level 20+),20,80,2,1,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Solstice Vesture (Level 10+),10,71,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Solstice Vesture (Any Level),1,50,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Whitehart Armor (Level 10+),10,32,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Revolutionary's Uniform (Any Level),1,20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragon's Eye Plate (Any Level),1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Armor of Riptides (Level 50+),50,280,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Armor of Purity (Level 20+),20,225,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Tiki Armor of Riptides (Level 30+),30,205,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
August Sage Coat (Level 40+),40,200,2,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arctic Robe of the Maelstrom,22,198,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Brisk Coat of Loyalty,22,198,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Chilled Cloak of Acumen,22,198,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Frosty Coat of the Hearth,22,198,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Snowy Smock of Sorrow,22,198,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Zesty Robe of the Blizzard,22,198,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crafting",False,None
Krokhotep's Vestment,20,177,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Tiki Armor of Sacred Songs (Level 20+),20,175,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Krokotopian Ice Kaftan,15,159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,Krokotopian Ice Set
Vestment of Ominous Skies (Level 10+),10,130,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Rockstar Threads (Level 20+),20,130,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Robe of the Furious Winter (Any Level),1,125,2,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Robes of the Frozen Sun (Any Level),1,125,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Charred Nirini Robe (Level 10+),10,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jerkin of the Ice Floes,20,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Garment of Patience,15,118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar, Wooden Key",False,None
Faerie Court Steel Leaf (Level 10+),10,110,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,Crowns,False,None
Night Jaguar's Cloak (Level 10+),10,85,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
