Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Arctic Skyfarer's Athame (Level 80+),80,353,7,0,0,17,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Chilling Archival Dirk (Level 80+),80,353,7,0,0,0,0,48,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Wastelander's Chill Dirk (Level 80+),80,353,7,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Aphrodite’s Stinging Nettle,100,284,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,Stone Key,False,None
Lexicon Blade,60,250,7,0,0,15,0,8,0,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Olyphant's Storied Scimitar,66,200,7,0,0,13,0,9,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Lion King's Razor Claw,66,140,7,0,0,13,0,9,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Zamunda's Striped Spear,66,75,7,0,0,13,0,9,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Dragonspyre Vanguard's Dagger,130,952,6,0,0,0,0,107,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Crafting",False,None
Alphoi Brigadier Knife,130,791,6,0,0,0,0,72,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Crafting,False,None
Divine Paradox Dagger,130,791,6,0,0,0,0,72,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Interstellar Officer's Knife,122,651,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar, Stone Key",False,None
Great Inventor's Ice Dirk (Level 80+),80,441,6,0,0,16,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Ghastly Cerberus Master Dirk (Level 90+),90,383,6,0,0,10,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Kris of Cold Fury,100,357,6,0,0,8,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
Golden Eagle's Razor Beak,86,265,6,0,0,14,0,14,0,0,25,0,0,0,0,0,0,1,0,0,0,0,2,0,1,Crafting,False,None
Courtly Dirk,76,245,6,0,0,14,0,11,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Garnet Bear Claw,56,200,6,0,0,15,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,1,1,0,1,Crafting,False,None
Zero Cat's Passionate Blade,86,200,6,0,0,14,0,14,0,0,25,0,0,0,0,0,0,1,0,0,0,0,2,0,1,Crafting,False,None
Topaz Bear Claw,56,198,6,0,0,10,0,8,0,0,11,15,0,0,0,0,0,0,0,0,0,1,1,0,1,Crafting,False,None
Horn-Handled Knife,76,190,6,0,0,14,0,11,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Green Edge of Midnight Moon,86,135,6,0,0,14,0,14,0,0,25,0,0,0,0,0,0,1,0,0,0,0,2,0,1,Crafting,False,None
Knight's Blade,76,125,6,0,0,14,0,11,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Dragonspyre Soldier's Dagger,130,920,5,0,0,0,0,104,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Hopeful Zanadu Dagger,130,763,5,0,0,0,0,69,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Stone Key",False,None
Cabalist Schism Dagger,125,744,5,0,0,0,0,59,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Hopper's Claw of Verglas,98,520,5,0,0,15,0,0,2,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Eerem Courtier's Razor,118,503,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,"Gold Vendor, Stone Key, Quest",False,None
Sand Sea Wanderer's Dagger,116,467,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,Gold Vendor,False,None
Scimitar of the Howling Wind,66,410,5,0,0,0,0,9,0,0,13,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Spear of Ice and Hail,66,410,5,0,0,11,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
SkyScreamer's Cutter,92,405,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Burrower's Thaumaturgy Athame (Level 70+),70,381,5,0,0,13,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Claw of the Frozen Knight,90,362,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"Gold Vendor, Bazaar",False,None
Cool Fairy Kei Knife (Level 70+),70,343,5,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Ghastly Cerberus Master Dirk (Level 70+),70,305,5,0,0,13,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Chill Dirk (Level 70+),70,305,5,0,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Berserker's Blade,64,280,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Bazaar,False,None
Roaring Razor,64,280,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Emerald Bear Claw,56,117,5,0,0,6,0,8,0,0,25,8,0,0,0,0,0,0,0,0,0,1,1,0,1,Crafting,False,None
Khanjar of Tetrus Prison,120,681,4,0,0,0,0,54,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Luphilim's Eternal Spike,110,562,4,0,0,0,0,67,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Stone Key,False,None
Rasputin's Dirk of Duplicity,110,532,4,0,0,0,0,84,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Razor of the Arcanum Exile,110,503,4,0,0,0,0,82,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Drop,False,None
Frozen Mandibles of Sardonyx,96,495,4,0,0,14,0,0,1,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Janbiya of the Rubal Wastes,114,431,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,Gold Vendor,False,None
House Djinni's Khanjar,112,424,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Chiseled Arcanum Dagger,108,414,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Enchanter's New Horizon Razor,106,385,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,"Drop, Bazaar",False,None
Cut Rock Dagger,82,380,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar, Fishing",False,None
Bear's Claw of Ice,56,354,4,0,0,9,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Gold Eagle Athame,80,336,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Gold Vendor, Bazaar",False,None
Apidae Defender's Dagger,94,333,4,0,0,10,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Burrower's Thaumaturgy Athame (Level 60+),60,323,4,0,0,12,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Great Inventor's Ice Dirk (Level 60+),60,323,4,0,0,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Chilling Archival Dirk (Level 50+),50,285,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,1,0,"Housing Gauntlet, Crowns",False,None
Floramancer Blade of Bark (Level 70+),70,267,4,0,0,16,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Winter's Fang,60,260,4,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"Gold Vendor, Bazaar",False,None
Arctic Skyfarer's Athame (Level 60+),60,259,4,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Icy Night Mire Athame (Level 60+),60,259,4,0,0,12,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Chill Dirk (Level 60+),60,259,4,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Ghastly Cerberus Master Dirk (Level 60+),60,252,4,0,0,9,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Chill Dirk (Level 50+),50,228,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Claw of the Spirit Wolf,58,212,4,0,0,15,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,1,0,1,Drop,False,None
Wolf's Bronze Claw,52,190,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,"Drop, Bazaar",False,None
Wolf's Jade Claw,52,185,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,2,0,0,0,0,0,1,"Drop, Bazaar",False,None
Ancient Dirk of Horizon Hold,110,473,3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Drop,False,None
Dagger of the Veiled Vale,105,473,3,0,0,0,0,69,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Polarian Evoker's Scalpel,104,355,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,Gold Vendor,False,None
Rebus Breaker's Stylet,60,354,3,0,0,4,0,0,0,0,12,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Stone Key,False,None
Badger's Claw,72,349,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Drop, Bazaar",False,None
Mage's Roughhewn Dagger,102,326,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Winter Wyrm's Tooth,70,319,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Gold Vendor, Bazaar",False,None
Condemned Soldier's Bodkin,60,297,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Fang of the Night Sky,84,290,3,0,0,9,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Burrower's Thaumaturgy Athame (Level 50+),50,285,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Gold Key, Crowns",False,None
Ghastly Cerberus Master Dirk (Level 50+),50,285,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Icy Night Mire Athame (Level 50+),50,285,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Housing Gauntlet, Crowns",False,None
Wild Tangle Blade,74,268,3,0,0,9,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Raven's Sapphire Talon,50,260,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Gold Vendor, Bazaar",False,None
Floramancer Blade of Bark (Level 50+),50,257,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Gurtok Chillblade,50,257,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Drop, Crafting, Crowns",False,None
Gurtok Chill Spell Knife,50,228,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop,False,None
Malistaire's Chilly Blade (Level 50+),50,228,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Rematch,False,None
Wolf's Silver Claw,54,0,3,0,0,15,0,5,0,0,18,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Wolf's Ruby Claw,54,0,3,0,0,13,0,0,0,0,15,11,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Smoking Mirror's Final Touch,86,465,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Bite of the Winter Wyrm,76,449,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Dagger of the Cold Bones,60,249,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Stone Key, Wooden Key",False,None
Burrower's Thaumaturgy Athame (Level 40+),40,240,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Icy Night Mire Athame (Level 40+),40,240,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Arctic Skyfarer's Athame (Level 40+),40,192,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Chill Dirk (Level 40+),40,192,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Icy Night Mire Athame (Level 30+),30,182,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Floramancer Blade of Bark (Level 30+),30,164,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Chill Dirk (Level 30+),30,146,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Heartsteel,5,45,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Eerem Frostfall Razor,118,617,0,0,0,0,0,97,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Istanboa Khanjar of Icefall,118,600,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Sand Sea Dagger of Blusters,116,575,0,0,0,0,0,96,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Kobra Janbiya of Rigor,116,559,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,"Drop, Bazaar",False,None
Rubal Janbiya of Frostbite,114,534,0,0,0,0,0,96,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Razor of Eerem Palace,118,531,0,0,0,0,0,77,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,"Gold Vendor, Stone Key",False,None
Djinn Khanjar of Wintertide,112,517,0,0,0,0,0,95,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Viper Edge of Numbing,114,517,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Khanjar of Mighty Istanboa,118,516,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Gold Vendor, Stone Key",False,None
Kataba Icepick of Glaciers,108,511,0,0,0,0,0,95,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Fang Dirk of Frostfall,112,509,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Walrusk Edge of Rime,108,497,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Bazaar,False,None
Dagger of the Sand Sea,116,495,0,0,0,0,0,76,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,Gold Vendor,False,None
Kobra Mercenary's Janbiya,116,481,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Gold Vendor,False,None
Snowbound Tayg Dirk,106,476,0,0,0,0,0,92,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Tundarian Icecicle Blade,106,462,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Gold Vendor,False,None
Burnished Rubal Janbiya,114,459,0,0,0,0,0,76,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Gold Vendor,False,None
Dunes Djinni's Khanjar,112,445,0,0,0,0,0,76,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Polished Viper Edge,114,445,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Gold Vendor,False,None
Bleaks Dagger of Frost,104,442,0,0,0,0,0,90,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Battletested Fang Dirk,112,438,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gold Vendor,False,None
Kataba Iceblock Smallblade,108,438,0,0,0,0,0,76,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Blue Razor Hailstone Blade,96,435,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Drop,False,None
Elder's Razor of Caution,98,432,0,0,0,15,0,0,3,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Sandstone Claw of Vitality,98,432,0,0,0,15,0,0,3,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Kossack Iceblade of Chills,104,428,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Imperial Walrusk Dagger,108,426,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Blade of the Green Song,86,425,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Athame of the Forlorn Tayg,106,408,0,0,0,0,0,74,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Blizzardy Tundra Athame,102,407,0,0,0,0,0,87,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Mantis Slicer of Assurance,96,400,0,0,0,14,0,0,2,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Troika Dagger of Harmony,96,400,0,0,0,14,0,0,2,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Nodor's Brisk Blade,76,400,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Hopper's Edge of Extinction,98,398,0,0,0,15,0,0,3,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Tundarian Enforcer's Kris,106,396,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Gold Vendor,False,None
Urville Kris of Wintertide,102,393,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Shortblade of the Bleaks,104,379,0,0,0,0,0,72,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Blade of the PhantomKnight,96,375,0,0,0,14,0,0,2,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Polarian Kossack Shortblade,104,367,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Athame of the BlazingWind,98,364,0,0,0,15,0,0,4,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Elder's Deep-Desert Athame,98,364,0,0,0,15,0,0,4,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Mantis Thorn of Deception,96,360,0,0,0,14,0,0,3,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Burrower Claw of Unrest,92,360,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Mouse Knight's Shortsword,92,360,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Shivering Shortblade,54,354,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"Drop, Bazaar, Quest",False,None
Polarian Tundra Razor,102,349,0,0,0,0,0,69,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Cinder Mandibles of Sardonyx,96,340,0,0,0,14,0,0,3,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Snake Ink Fang,82,340,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Frigid Maw Shortblade,102,337,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Smoking Frog Cutter,82,335,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Royal Guard's Shortblade,92,330,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Besieged Burrower's Knife,92,325,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Sky Terror's Ghastly Razor,92,325,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Stiletto of the Vespula,92,325,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Advanced Ice Edge,50,320,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,Crowns,False,None
The Old Tusk-Tusk-Trunk,68,320,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Stone Key",False,None
Diamond Dust Dagger,58,318,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,"Drop, Bazaar",False,None
Hexfin's Frostbit Bodkin,52,318,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Kimba's Fang,68,310,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Drop, Stone Key",False,None
Steel of the Wild Hunt,72,308,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Drop, Bazaar",False,None
Sky Flower Sliver,82,305,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Weirwood's Thorn,72,304,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Drop, Bazaar",False,None
Brood Mother's Regal Blade,98,300,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Drop,False,None
Brutal Azteca Horn,82,300,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Rackum's Blade of Deceit,98,300,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Drop,False,None
Stone Quetzal's Tooth,82,300,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Zero Hour Eagle Talon,82,300,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Avalanche's Icy Athame,45,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop,False,None
Hopper Blade of Sandstorms,98,293,0,0,0,15,0,0,5,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Gorilla's Fang,64,290,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Gwendolyn's True Friend,78,290,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,Drop,False,None
Mother's New Moon Athame,88,290,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Drop,False,None
Ockam's Razor,78,290,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,Drop,False,None
Sworn Knife to Artorius,78,290,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,Drop,False,None
Sir Malory's Bloody Oath,78,290,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,Drop,False,None
Great Inventor's Ice Dirk (Level 50+),50,285,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Piercing Poniard,50,283,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"Gold Vendor, Bazaar",False,None
Bull's Charge,64,280,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Herd's Stampede,64,280,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Pride's Maul,64,280,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Striped Skewer,64,280,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Firewinter's Ice Spark Blade,45,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Gurtok Chillblade (H277),50,277,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Unavailable,False,None
