Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Great Inventor's Balance Hat (Level 50+),50,200,13,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Helm of Cycles (Level 50+),50,175,13,6,4,7,0,0,0,0,0,5,0,0,0,0,0,0,Crowns,False,None
Anubis' Crown of Judgment,60,212,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Crown of the Three Spirits,86,335,13,0,3,0,122,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Mage's Conical of Aplomb,102,278,13,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,Gold,False,None
Hades' Helm of Justice,90,155,12,9,0,9,143,0,2,0,5,0,0,0,0,0,0,0,Drop,False,None
Highlands Raider's Balmoral (Level 50+),50,186,12,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Paladin's Helm of Virtue,95,400,12,0,4,9,168,0,2,0,5,0,0,0,0,0,0,0,Crowns,False,None
Wyrd-Walker Coif,76,360,12,0,3,0,120,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Royal Conical of Accord,40,216,12,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Crocogator's Ambush Hood,62,312,11,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Hippogriff's Hat of Harmony,62,312,11,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Darkmoor Herald's Mantle,100,456,10,9,0,9,133,0,2,0,0,0,0,0,0,0,0,0,Drop,False,None
Versatile Celestian Helm,50,259,10,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,Drop,False,Versatile Celestian Set
Astute Hardback Helmet (Level 40+),40,216,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Dusty Hat (Level 40+),40,0,10,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Kraysys' Hood of the Hidden (H240),50,240,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Mantle of Order,45,240,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Yeoman's Topper of Unity,40,203,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Grandfather Spider's Steady Cowl (Level 40+),40,173,10,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stable Skyfarer's Douli Hat (Level 40+),40,173,10,0,4,8,0,0,0,0,0,5,0,0,0,0,0,0,Crowns,False,None
Hood of Equity,45,160,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Rogue's Equalizing Cap,100,475,9,7,0,10,145,0,0,0,0,0,0,10,0,0,0,0,One Shot Housing Gauntlet,False,None
Knave's Equalizing Cap,70,315,9,5,3,8,122,0,3,0,6,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Poseidon's Wave Crest Helm,70,300,9,4,3,7,120,0,2,0,5,0,0,0,0,0,0,0,Drop,False,None
Highlands Raider's Balmoral (Level 40+),40,173,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Krokomaic Justice Fez,40,201,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Burrower's Sorcery Hood (Level 30+),30,152,9,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cute Fairy Kei Broadbrim (Level 30+),30,0,9,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Balanced Cowl of Legend,44,202,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Chilly Veil of Neutrality,44,202,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Smoldering Hat of Equity,44,202,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Steady Mantle of Woe,44,202,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Thundering Hood of Stasis,44,202,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Vivid Hat of Discovery,44,202,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Takanobu's Sedge of Honor,35,172,9,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Avalanche's Balanced Mantle,45,160,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Diego's Dueling Cap,45,160,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Flamebringer's Cowl,45,160,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Grandfather Spider's Steady Cowl (Level 30+),30,152,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stable Skyfarer's Douli Hat (Level 30+),30,152,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hood of Propriety,45,80,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Blackblade's Baleful Hood,45,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Mantle of Fortitude,45,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Advanced Balance Conical,50,260,8,6,2,0,20,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Bonebreaker Cowl of Poise,40,201,8,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Zeus' Helm of Authority,30,190,8,2,3,3,0,0,0,0,6,6,0,0,0,0,0,0,Drop,False,None
Highlands Raider's Balmoral (Level 30+),30,152,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Lost World Fated Hood,85,398,8,0,0,0,123,0,0,5,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Decorous Brim,70,363,8,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,Drop,False,None
Digger's Helm of Symmetry,92,260,8,0,0,0,102,0,3,0,0,0,0,0,0,0,0,0,Drop,False,None
Brave One's Mantle,72,237,8,0,0,0,102,0,1,0,0,0,0,0,0,0,0,0,Drop,False,None
Plagued Cowl of Aspirations,40,192,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Tranquil Topper,40,192,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of Equilibrium,35,128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Hood of the Resolute,35,128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Youkai's Hat of Kindness,35,128,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Shroud of Symmetry,45,80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold,False,None
Enlivened Cowl,35,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of the Evenhanded,40,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Crazed Forest Spirit's Hat,40,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Balanced Night Mire Top Hat (Level 20+),20,96,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Dusty Hat (Level 20+),20,0,7,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Coatl Lord's Hat,82,255,7,0,0,0,100,0,2,0,0,0,0,0,0,0,0,0,Drop,False,None
Mantle of Magnitude,45,192,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Royal Cap of Alliance,40,162,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Adept's Judicial Laurel,30,150,7,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,Crafting,False,None
Cap of Prudence,35,128,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Mantle of Decorum,40,128,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Tamauji's Cap of the Spry,35,128,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Veil of Protocol,40,128,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Grandfather Spider's Steady Cowl (Level 20+),20,77,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hat of the Eager,30,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Howling Hood,35,64,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
War Oni's Disillusioned Hat,35,64,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Grum's Dashing Headwrap,35,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Floramancer Helm of Cycles (Level 20+),20,87,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Raider's Balmoral (Level 20+),20,77,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Balanced Night Mire Top Hat (Level 10+),10,48,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Burrower's Sorcery Hood (Level 10+),10,39,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cute Fairy Kei Broadbrim (Level 10+),10,34,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Dusty Hat (Level 10+),10,0,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Coif of the Fair Winds,33,159,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Cowl of Weighty Grief,33,159,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Hat of Answered Questions,33,159,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Hat of Blazing Honor,33,159,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Helm of the Ordered Spirit,33,159,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Hood of Icy Composure,33,159,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Senator's Judicial Laurel,30,135,6,0,2,4,0,0,0,0,3,0,0,0,0,0,0,0,Drop,False,None
Stable Skyfarer's Douli Hat (Level 10+),10,39,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Battlehelm of Harmony,25,143,5,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Great Inventor's Balance Hat (Level 10+),10,39,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Raider's Balmoral (Level 10+),10,38,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Bellows' Helm of Civility,30,144,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Equanimous Headdress,30,144,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Mugsy's Black Mantle Cap,25,96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Smogger's Shroud of Poise,25,96,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Grandfather Spider's Steady Cowl (Level 10+),10,38,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cap of the Black Mantle,30,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Helm of Stasis,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Highlands Raider's Balmoral (Any Level),1,33,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Path of Harmony Headgear,25,115,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of Searing Justice,22,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Cowl of Twin Thunder,22,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Cowl of the Lost Order,22,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Hat of the Harmonious Soul,22,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Hood of the Icy Antithesis,22,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Veil of the Missing Answer,22,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Cowl of the Rebel,25,96,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Hat of Equation,25,96,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Sprockets' Hat of the Feline,25,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Helm of the Harmonious,25,88,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Admirable Cap,20,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Hat of Constancy,30,48,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Parallel Headdress,30,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Gold,False,None
Widow's Noteworthy Cap,25,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Ra's Integrity Cowl,20,86,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Drop,False,None
Burrower's Sorcery Hood (Any Level),1,20,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Balance Hat (Any Level),1,20,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Balanced Night Mire Top Hat (Any Level),1,12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Dusty Hat (Any Level),1,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ahnic's Rational Hood,20,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Gladiator's Mantle,20,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Krokhotep's Desert Hood,20,96,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Old Smokey's Formal Cap,25,96,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Taskmaster's Parched Cap,20,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Krokotopian Balance Modius,15,86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,Krokotopian Balance Set
Cowl of Sensibility,15,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cowl of Retribution,20,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Grandfather Spider's Steady Cowl (Any Level),1,20,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stable Skyfarer's Douli Hat (Any Level),1,20,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cowl of Correspondence,25,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Frostguard Hood,15,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Flamesign Cowl,15,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Evenbloom Mantle,15,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Fairmuse Crown,15,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Honorbane Shroud,15,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Thundersight Cap,15,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Immortals' Helm of Justice,100,418,0,16,0,11,67,0,0,0,8,0,0,10,0,0,0,0,One Shot Housing Gauntlet,False,None
Bonesmasher Cowl of Poise,100,532,0,0,0,7,150,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Red Helm of Good Fortune,120,518,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Mottoman Helm of Scruples,118,453,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,Drop,False,None
Eerem Headwrap of Harmony,118,441,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Zruvan Helmet of Amity,116,422,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,Drop,False,None
Sand Sea Cowl of Decorum,116,410,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Aridian Helm of Splendor,114,392,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,Drop,False,None
Mongu Kabalak of Honor,112,386,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,Drop,False,None
Rubal Kufiya of Loyalty,114,379,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Kataba Furcap of Destiny,108,374,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,Drop,False,None
Immaculate Djinn Ghutrah,112,373,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Walrusk Fur Hat of Dignity,108,364,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Tayg Ushanka of Leveling,106,349,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,Gold,False,None
Tundarian Papakh of Fusion,106,339,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Face of Baobab,68,335,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Stone Town Topper,68,335,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Noble Bleaks Ushanka,104,324,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,Drop,False,None
Kossack Papakh of Redress,104,314,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,Gold,False,None
Hood of Chieftain's Honor,64,312,0,0,0,5,99,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Mask of the Ponycorn's Friend,78,300,0,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,Drop,False,None
Shroud of the One,78,300,0,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,Drop,False,None
Lambent's Hood of Penance,70,300,0,0,0,5,0,0,0,6,6,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Tundra Ushanka of Loyalty,102,299,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,Drop,False,None
Tundra Ushanko of Loyalty,102,299,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,Retired,False,None
Starkwave's Balanced Brim,52,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Urville Fur Hat of Honor,102,288,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Safari Cover,60,286,0,0,0,0,78,0,1,0,0,0,0,0,0,0,0,0,Gold,False,None
Gorge Digger's Sturdy Helm (Level 98+),98,260,0,0,5,9,0,0,3,0,0,0,0,0,0,0,0,0,Retired,False,None
Huntress' Mirrormask,98,260,0,0,5,9,0,0,3,0,0,0,0,0,0,0,0,0,Drop,False,None
Winged Tooth Knight's Crown,88,255,0,0,4,8,0,0,2,0,0,0,0,0,0,0,0,0,Drop,False,None
Face of Black Tears,88,245,0,0,4,8,0,0,2,0,0,0,0,0,0,0,0,0,Drop,False,None
Hood of the Wolf's Den,50,241,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,Gold,False,None
Hood of the Undefeated,45,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Ward of the Wood's Helm,96,230,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Congruent Cover,52,216,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of Accord,56,216,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Gold,False,None
Symmetrical Hat,54,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of the Introverted,35,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Crown of Congruity,40,192,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Mask of the Chipper,40,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Skurkis's Screaming Mask,86,190,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Firevein's Omnipotent Shroud,45,160,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cowl of Resilience,45,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Headwrap of Harmony,45,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Shadowmark's Shroud of Service,45,160,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Affable Cowl,25,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Proportional Headdress,52,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Steady Helmet,52,144,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of the Determined,35,128,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Gold,False,None
Cowl of the Quick-Witted,35,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold,False,None
Headwraps of the Zealous,35,128,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Hat of Self-Awareness,35,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Lorekeeper's Headdress,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Bellows' Polished Hat,25,96,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of Consistency,25,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Circlet of the Nemesis,25,96,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Jinxed Hat,25,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Keeper's Hat of the Sage,20,96,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Nekhbet's Shrewd Cowl,15,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Pops' Headwrap of Equity,25,96,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of Constitution,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Hat of the Ever Watchful,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Zarathax's Headgear of Hubris,45,80,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Veil of Measure,20,66,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of Explanation,35,64,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Hat of Consequence,15,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Proficient Hat,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Threadbare Hood,15,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Carbonshroud,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Nails' Hat of Parity,25,48,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Scholarly Cap,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Stable Salacot,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
The Great Troll's Cap,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of Capacity,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Circlet of the Adept,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Soulsapper's Headwrap,15,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Twice Stitched Hat,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cowl of Comparison,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Khaki Cap,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold,False,None
Collective Mask,50,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cap of the Lithe,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Cap of Poise,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Cowl of the Discreet,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Coif of the Antithesis,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Hat of Triumph,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Headgear of Resistance,45,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Hood of the Invariable,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Helm of Higher Learning,52,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Shroud of the Wasteland,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Nebit's Cap of Harmony,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Pleasing Hat,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Gold,False,None
Zippy Shroud,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
