Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Bad Host Band,72,296,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Drop, Bazaar",False,None
Aureate Band,60,280,5,0,0,12,0,15,0,0,15,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Dragonspyre Dragoon's Ring,130,270,5,0,0,0,80,0,0,0,11,0,0,0,0,1,0,1,0,0,1,0,0,"Crafting, Stone Key",False,Dragonspyre Dragoon's Set
Great Inventor's Balance Ring (Level 50+),50,265,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Acampi Reedfist's Lost Seal,84,250,5,0,0,12,0,0,0,0,0,23,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Raven's Justice,50,247,5,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Gold Vendor, Bazaar",False,None
Jewel of Nullification,50,237,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Drop,False,Versatile Celestian Set
Bleeding Sun Warrior's Loop,84,225,5,0,0,12,0,0,0,0,16,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Antique Barkingham Ring,40,220,5,0,0,8,0,0,0,0,12,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Astute Archival Band (Level 40+),40,220,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,Crowns,False,None
Balanced Night Mire Ring (Level 40+),40,220,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ghoulish Cerberus Master Ring (Level 40+),40,220,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ghoulish Cerberus Master Ring (Level 60+),60,209,5,0,0,12,0,27,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Esop's Dancing Ring,62,200,5,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Unathi's Nighttime Circle,62,200,5,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Tetrus Ringlet of Fusion,120,194,5,0,0,0,78,0,0,0,0,9,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Wastelander's Dusty Loop (Level 40+),40,176,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Stable Skyfarer's Band (Level 40+),40,176,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Hall of Justice Signet,60,168,5,0,0,8,0,8,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
Loranzo's Unbreakable Loop,110,152,5,0,0,0,78,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Steady Arcanum Exile Signet,110,144,5,0,0,0,76,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
Cute Fairy Kei Ring (Level 30+),30,130,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ring of the Wolf Warrior,54,0,5,0,0,10,0,0,0,0,17,11,0,0,0,0,0,0,0,1,1,1,0,"Drop, Bazaar",False,None
Azteca Lord's Stone,80,340,4,0,0,12,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Knight of the Wyrd's Band,74,265,4,0,0,11,0,0,0,0,0,22,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar, Gold Key",False,None
Dragonspyre Vanguard's Ring,130,264,4,0,0,0,78,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,"Drop, Crafting",False,None
Band of the War Ostrich,74,246,4,0,0,11,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar, Quest",False,None
Ring of Wolf Lore,58,235,4,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Alphoi Brigadier Ring,130,224,4,0,0,0,68,0,0,0,10,10,0,0,0,0,0,1,0,0,1,0,0,Crafting,False,None
Divine Paradox Ring,130,224,4,0,0,0,68,0,0,0,10,10,0,0,0,0,0,1,0,0,1,0,0,Unavailable,False,None
Great Inventor's Balance Ring (Level 40+),40,220,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Scratcher's Fingerband,40,202,4,0,0,6,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0,Wooden Key,False,None
Stellar Protector's Ring,120,197,4,0,0,0,60,0,0,0,10,0,0,0,0,1,0,0,0,0,1,1,0,Stone Key,False,None
Ring of the Wolf's Song,52,195,4,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Ring of Sister Wolf,52,185,4,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Luphilim's Valiant Band,110,161,4,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Stone Key,False,None
Scales of Justice Band,60,151,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Stone Key",False,None
Balanced Night Mire Ring (Level 30+),30,144,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Burrower's Sorcery Ring (Level 30+),30,144,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Great Inventor's Balance Ring (Level 30+),30,144,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ghoulish Cerberus Master Ring (Level 30+),30,144,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Gulag Guard's Stout Band,110,135,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Drop,False,None
Baba Yaga's Loop of Symmetry,105,135,4,0,0,0,56,0,0,0,6,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Wastelander's Dusty Loop (Level 30+),30,116,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Stable Skyfarer's Band (Level 30+),30,116,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Order of the Silver Rose Seal,70,323,3,0,0,11,0,0,0,0,5,0,0,0,0,1,0,1,0,0,1,0,0,"Gold Vendor, Bazaar",False,None
Bannerman's Honorbound Ring,72,293,3,0,0,11,0,14,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Drop, Bazaar",False,None
Hopeful Zanadu Band,130,219,3,0,0,0,65,0,0,0,9,9,0,0,0,0,0,1,0,0,1,0,0,Drop,False,None
Cabalist Schism Ring,125,212,3,0,0,0,61,0,0,0,8,8,0,0,0,0,0,1,0,0,1,0,0,Bazaar,False,None
Wintertusk Ring of Valor,56,199,3,0,0,15,0,12,0,0,9,8,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Wintertusk Ring of Courage,56,197,3,0,0,10,0,12,0,0,11,15,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Band of Royal Infallibility,40,185,3,0,0,4,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Wooden Key",False,None
Nightglider's Band,50,158,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Drop,False,Celestian Totality Set
Arbiter Proctis' Signet,110,148,3,0,0,0,67,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Ring of the Ravenous Wolf,54,0,3,0,0,15,0,7,0,0,18,0,0,0,0,0,0,0,0,1,1,1,0,"Drop, Bazaar",False,None
Koko's Smoky Circle,66,335,2,0,0,13,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,Drop,False,None
Belloq's Band of Opposition,60,312,2,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Gold Vendor, Bazaar",False,None
Ringlet of Tetrus Prison,120,189,2,0,0,0,57,0,0,0,0,9,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Wintertusk Ring of Bravery,56,181,2,0,0,6,0,12,0,0,25,8,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Luphilim's Eternal Ring,110,156,2,0,0,0,69,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Stone Key,False,None
Arcanum Exile Signet Ring,110,140,2,0,0,0,65,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop,False,None
Ring of the Northern Sea,110,131,2,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Drop,False,None
Ring of the Veiled Vale,105,131,2,0,0,0,55,0,0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Band of Harmony,25,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Wooden Key",False,None
Signet of the Harmonious,25,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Hathi's Victory Band,62,200,0,1,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Pagoda of Harmony Signet,25,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Wooden Key",False,None
Seal of the WoodWard,92,480,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Mouse Knight's Loop,92,455,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Digger Captain's Ring,92,435,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Stone of the Huntress,92,435,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Royal Guard's Signet,92,430,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Twisting Season Ring,82,425,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Aphrodite's Ring of Reaction,100,408,0,0,0,12,65,0,0,0,12,0,0,0,0,0,0,0,0,1,1,1,0,Stone Key,False,None
Aphrodite's Greenbrier Band,100,408,0,0,0,12,55,0,0,0,12,0,0,0,0,0,0,0,0,1,1,1,0,Stone Key,False,None
Chac's Challenge Loop,82,395,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Smoking Mirror's War Ring,82,395,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Twin Giants Fashioned Stone,82,395,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Tyrian Gorge Stone,92,395,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Seal of Thunder Horn's Glory,82,390,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Circle of Caliburn,72,366,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Drop, Bazaar",False,None
Storm Quetzal's Signet,82,360,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Cinnabar Calendar Ring,86,345,0,0,0,15,0,0,0,0,25,0,0,0,0,1,0,0,0,0,1,1,0,Crafting,False,None
Long Count Ring,86,345,0,0,0,15,0,0,0,0,25,0,0,0,0,1,0,0,0,0,1,1,0,Crafting,False,None
Ring of Xibalba,86,345,0,0,0,15,0,0,0,0,25,0,0,0,0,1,0,0,0,0,1,1,0,Crafting,False,None
Silver and Jade Serpent Seal,86,345,0,0,0,15,0,0,0,0,25,0,0,0,0,1,0,0,0,0,1,1,0,Crafting,False,None
Circle of the Lords of Night,86,340,0,0,0,15,0,0,0,0,25,0,0,0,0,1,0,0,0,0,1,1,0,Crafting,False,None
Sky Knight's Challenge Ring,86,340,0,0,0,15,0,0,0,0,25,0,0,0,0,1,0,0,0,0,1,1,0,Crafting,False,None
Lake Spiral Ring,72,336,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Drop, Bazaar",False,None
Dun Dara's Triskelion,72,333,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Drop, Bazaar",False,None
Ganelon's Lost Ring,72,331,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Drop, Bazaar",False,None
Seal of the Lost King,94,320,0,0,0,13,0,22,0,0,0,24,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Seal of the Fifth Column,99,320,0,0,0,15,0,19,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Knight Errant's Seal,72,314,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Drop, Bazaar",False,None
Coatl Earth Mother's Ring,86,310,0,0,0,15,0,23,0,0,25,0,0,0,0,1,0,0,0,0,1,1,0,Crafting,False,None
Ring of the Dying Star,98,310,0,0,0,14,0,18,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,Drop,False,None
Band of the Lost Abbey,72,302,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Drop, Bazaar",False,None
Argent Rose Ring,76,300,0,0,0,14,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,1,0,Crafting,False,None
Band of Desert Mirages,96,300,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Die Another Day Ring,98,300,0,0,0,18,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Hopper Ring of Spine-Chills,98,300,0,0,0,18,0,22,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Gripping Ring,76,300,0,0,0,14,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,Crafting,False,None
Dzorak's Ring of Shivers,96,300,0,0,0,18,0,15,0,0,15,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Horned Ring,76,300,0,0,0,14,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,1,0,Crafting,False,None
Hopper Ring of Visions,98,300,0,0,0,18,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Desert Stone of Gall,98,300,0,0,0,18,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Kinsman's Bond,76,300,0,0,0,14,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,1,0,Crafting,False,None
Ring of Desert Blazes,98,300,0,0,0,18,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Raptorial Sentry's Loop,96,300,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Ring of the Diabolica,96,300,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Ring of the Day's Death,98,300,0,0,0,18,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Stone of the Wave Tamer,96,300,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Silver Petal Band,76,300,0,0,0,14,0,15,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,Crafting,False,None
Spider Shadow's Stone,68,300,0,0,0,13,0,0,0,0,13,0,0,0,0,1,1,0,0,0,0,0,0,Drop,False,None
Signet of the Sand Devil,98,300,0,0,0,18,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Three-Lobed Seal,76,300,0,0,0,14,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,1,0,Crafting,False,None
Triskelion Band,76,300,0,0,0,14,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,1,0,Crafting,False,None
Zelda's Signet of Guidance,96,300,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Zed's Ring of the Dead,96,300,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,1,0,Crafting,False,None
Black Annie's Band,74,292,0,0,0,11,0,15,0,0,0,22,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Storm Caiman's Tailbiter Ring,89,290,0,0,0,14,0,18,0,0,0,35,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Ring of Rapport,56,288,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Supreme Ancient One Ring,148,281,0,0,0,0,70,0,0,0,0,15,0,0,0,0,1,0,0,0,0,1,0,"Drop, Bazaar",False,None
Falling Star's End Time Band,84,280,0,0,0,12,0,20,0,0,0,23,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Supreme Stability Ring,148,279,0,0,0,0,94,0,0,0,13,0,0,0,0,0,1,0,0,0,0,1,0,"Drop, Bazaar",False,None
Band of the Great Apes,66,275,0,0,0,13,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Circle of Lion's Honor,66,275,0,0,0,13,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Drum Jungle Shelter Ring,66,275,0,0,0,13,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Elephant's Tusked Loop,66,275,0,0,0,13,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Lion's Seal of Pride,66,275,0,0,0,13,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Olyphant's War Ring,66,275,0,0,0,13,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Shield Circle of Zamunda,66,275,0,0,0,13,0,10,0,0,24,0,0,0,0,0,1,0,0,0,0,1,0,Crafting,False,None
Mantis Prophet's Ringlet,94,270,0,0,0,13,0,22,0,0,18,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Ancient One Ring,145,266,0,0,0,0,66,0,0,0,0,14,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Hierarch's Stability Ring,145,264,0,0,0,0,88,0,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0,"Drop, Bazaar",False,None
Advanced Balance Band,50,260,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Crowns,False,None
Researcher's Ring,50,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Eye of Insight,54,259,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Drop, Bazaar",False,None
Loop of the Lawful,58,259,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Circle of High Order,74,258,0,0,0,11,0,15,0,0,16,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar, Stone Key",False,None
Lemurian Ancient One Ring,142,250,0,0,0,0,62,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Fighting Ram's Champion Ring,85,250,0,0,0,20,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,Unavailable,False,None
Long Lost Ring,50,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Bazaar, Crafting",False,None
Lemurian Stability Ring,142,248,0,0,0,0,83,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Ring of Discovery,50,243,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,1,0,0,"Bazaar, Crafting",False,None
Stone of the Other Side,78,242,0,0,0,12,0,15,0,0,0,33,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Everband of the Hoarder,45,240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Drop,False,None
Lords of Night Challenge Ring,88,240,0,0,0,13,0,17,0,0,0,34,0,0,0,1,0,0,0,0,0,1,0,Drop,False,None
Mother Moon's Count Ring,84,240,0,0,0,12,0,20,0,0,17,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Dazzling Celestian Ring,52,236,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,1,0,"Bazaar, Crafting",False,None
Ring of Resolution,52,230,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,1,0,"Gold Vendor, Bazaar",False,None
Crustacean Band,50,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Sorcerer's Signet,50,229,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Bazaar, Crafting",False,None
Band of Balance,45,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Drop, Bazaar",False,None
Gurtok Oroboros Loop (H226),50,226,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Unavailable,False,None
Bronze Ring of Daring,65,225,0,0,0,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,Unavailable,False,None
Invigorating Signet,35,225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"Drop, Crowns",False,None
Veteran's Silver Crown Ring,75,225,0,0,0,18,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,Unavailable,False,None
Diplomatic Ring,52,222,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Bazaar, Crafting",False,None
Ring of Equivalence,45,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Gold Vendor, Bazaar, Fishing",False,None
Bodacious Kalamar Ring,127,218,0,0,0,0,0,0,0,0,11,10,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Ring of Wolf Blood,58,217,0,0,0,16,0,7,0,0,15,0,0,0,0,0,0,0,0,1,1,1,0,Drop,False,None
Cosmic Band,52,215,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,1,0,0,0,"Bazaar, Crafting",False,None
Ring of Truth,45,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Bazaar, Quest",False,None
Choice Kalamar Ring,127,212,0,0,0,0,0,0,0,0,9,8,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Ring of Fang,52,212,0,0,0,0,0,10,0,0,16,12,0,0,0,1,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Survivor's Signet,54,210,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Stellar Signet,58,208,0,0,0,16,0,0,0,0,21,20,0,0,0,1,0,0,0,0,1,1,0,"Bazaar, Crafting",False,None
Ring of Reasoning,52,205,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Senator's Signet,54,205,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Ring of Claw,52,203,0,0,0,0,0,12,0,0,23,0,0,0,0,1,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Band of Principles,50,201,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Ring of Awakening,56,201,0,0,0,15,0,0,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,"Bazaar, Crafting",False,None
Amahle's Striped Band,64,200,0,0,0,9,0,0,0,0,18,0,0,0,0,1,0,1,0,0,1,0,0,"Drop, Bazaar",False,None
Aryanah's Golden Loop,64,200,0,0,0,13,0,0,0,0,12,0,0,0,0,1,0,1,0,0,1,0,0,"Drop, Bazaar",False,None
Band of Aid,45,200,0,0,0,0,0,0,0,0,9,9,0,0,0,1,1,1,0,0,0,0,0,"Drop, Crowns",False,None
Hannibal's Bronze Ring,62,200,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Kakenya's Broken Band,62,200,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Mago's River Stone,62,200,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Mondli's Green Stone,62,200,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Mandisa's Star Stone,64,200,0,0,0,13,0,0,0,0,6,11,0,0,0,1,0,1,0,0,1,0,0,"Drop, Bazaar",False,None
Ring of Rare Origins,58,200,0,0,0,15,0,0,0,0,21,0,0,0,0,1,0,0,0,0,1,1,0,"Drop, Bazaar",False,None
Piscean Ring,52,200,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar, Quest",False,None
Ring of the Fearless,55,200,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,Unavailable,False,None
Tanei's Ghost Ring,64,200,0,0,0,4,0,0,0,0,24,0,0,0,0,1,1,0,0,0,0,1,0,"Drop, Bazaar, Stone Key",False,None
Vir's Zafarite Stone,62,200,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Drop, Bazaar",False,None
Ring of Equilibrium,45,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Captain's Ring,56,195,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Celestian Ring,54,194,0,0,0,14,0,0,0,0,0,18,0,0,0,0,0,0,0,1,1,1,0,"Bazaar, Crafting",False,None
Interstellar Delegate's Band,122,192,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar, Stone Key, Fishing",False,None
Nomoonaga's Band,40,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Drop,False,None
Majestic Signet,56,190,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Drop, Bazaar",False,None
Ring of Exploration,52,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Wysteria Stone,27,190,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,"Drop, Bazaar",False,None
