Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Sinister Harlequin Mask (Level 70+),70,162,16,0,0,8,82,0,2,0,5,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Stinger Helmet (Level 130+),130,0,16,0,9,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Aztecosaur War-Helm (Level 110+),110,461,15,12,0,0,0,0,4,0,6,0,0,14,0,0,0,0,0,0,Gift Card,False,None
Darkwraith's Compelling Cowl (Level 120+),120,0,15,12,8,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Smith's Cap (Level 110+),110,296,15,10,0,0,0,0,8,0,0,9,0,14,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Conical (Level 100+),100,400,15,9,0,0,0,58,3,9,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Conical (Level 90+),90,353,15,8,0,0,0,55,2,8,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Artisan's Laurel of Vigor,70,375,15,6,3,7,0,0,3,0,6,0,0,0,0,0,0,0,0,0,Crafting,False,None
Burrower's Theurgy Hood (Level 60+),60,264,15,6,0,7,0,37,2,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Beach Hat (Level 100+),100,400,15,5,6,0,94,94,3,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Lively Night Mire Top Hat (Level 60+),60,330,15,5,4,0,54,37,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Vibrant Hardback Helmet (Level 60+),60,330,15,5,4,0,54,37,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Whitehart Helm (Level 110+),110,268,15,5,7,5,95,41,2,0,0,0,0,7,0,0,0,0,0,0,Gift Card,False,None
Outback Adventurer's Hat (Level 60+),60,180,15,5,0,5,0,31,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Beach Hat (Level 90+),90,353,15,4,5,0,66,66,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Kraysys' Unfaithful Hat (Socketed),50,261,15,4,0,7,0,0,1,0,0,0,0,0,0,0,0,2,1,0,Crafting,False,None
Kraysys' Unfaithful Cowl,50,261,15,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crafting, Crowns",False,None
Masque of the Soothsayer (Level 110+),110,699,15,0,0,8,118,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Contractor Hazmat Hood,132,682,15,0,0,12,0,0,0,0,2,0,0,14,0,0,0,0,0,0,"Drop, Bazaar",False,None
Hood of the Arund Vale (Level 130+),130,626,15,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Helm (Level 110+),110,607,15,0,4,9,65,0,2,0,0,0,0,14,0,0,0,0,0,0,Crowns,False,None
Shroud of Icewind Glade (Level 100+),100,590,15,0,0,8,0,0,0,0,7,15,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Hunter's Helm (Level 120+),120,578,15,0,0,10,62,0,2,9,0,0,0,15,0,0,0,0,0,0,Crowns,False,None
Hood of the Arund Vale (Level 120+),120,570,15,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Setesh's Khepresh (Level 110+),110,533,15,0,5,0,115,0,0,0,3,3,0,14,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Dunerunner's Headwrap (Level 120+),120,478,15,0,7,0,102,0,0,0,2,0,0,14,0,0,0,0,0,0,Gift Card,False,None
Celestian Xenon Mask (Level 110+),110,446,15,0,0,11,119,0,0,0,0,0,0,14,0,0,0,0,0,0,Crowns,False,None
Witch Hunter's Capotain (Level 110+),110,444,15,0,8,0,115,0,3,0,0,0,0,13,0,0,0,0,0,0,Gift Card,False,None
Unicorn Knight Helmet (Level 110+),110,444,15,0,0,12,112,0,0,0,0,0,0,13,0,0,0,0,0,0,Crowns,False,None
Polaris Navigator Cap,105,444,15,0,0,11,81,0,0,4,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Moolinda's Hardy Headwrap (Level 110+),110,440,15,0,4,12,109,0,2,0,0,0,0,13,0,0,0,0,0,0,Crowns,False,None
Zeus' Helm of Kings,90,415,15,0,3,8,155,0,3,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Helm of Radiance Reborn,96,400,15,0,15,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Dramaturgist's Hat (Level 100+),100,398,15,0,0,8,80,0,0,10,0,0,0,11,0,0,0,0,0,0,Gift Card,False,None
Queen's Color Guard Shako (Level 100+),100,390,15,0,0,7,46,0,0,0,11,11,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Champion Helmet (Level 100+),100,387,15,0,0,11,104,0,0,0,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Dragoon's Capitano Hat (Level 100+),100,383,15,0,0,0,100,0,5,6,0,0,0,10,0,0,0,0,0,0,Gift Card,False,None
Astromancer's Cowl (Level 100+),100,378,15,0,0,14,71,0,0,0,0,0,0,13,0,0,0,0,0,0,Crowns,False,None
Dwarven Aerohelm (Level 100+),100,377,15,0,0,11,114,0,0,0,0,0,0,13,0,0,0,0,0,0,Gift Card,False,None
Seal Team Recon Helmet (Level 90+),90,377,15,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wayfarer's Fez of Grit,114,376,15,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Nomad's Torboosh of Tenacity,112,369,15,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Wysteria Warrior's Warhelm (Level 100+),100,366,15,0,0,8,113,0,4,0,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Arcanum Theurgist's Spire,108,363,15,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Shinobi Hood (Level 110+),110,355,15,0,0,8,89,0,4,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Royal Fusilier's Shako (Level 100+),100,355,15,0,3,8,56,0,3,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Valiant Jouster's Helm (Level 100+),100,350,15,0,0,10,120,0,8,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Spellwright's Druidic Cowl (Level 90+),90,350,15,0,4,12,90,0,0,0,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Assailing Helm (Level 90+),90,345,15,0,2,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Monarch's Diadem (Level 90+),90,342,15,0,5,10,95,0,0,0,0,0,0,11,0,0,0,0,0,0,Gift Card,False,None
Silent Knight's Headgear (Level 100+),100,340,15,0,0,0,98,0,0,0,3,2,0,11,0,0,0,0,0,0,Crowns,False,None
Tundra Hunter Tuke (Level 90+),90,339,15,0,0,11,101,0,0,0,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Arcanum Exile Spirit Hat,105,337,15,0,0,10,101,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Silent Knight Helmet (Level 100+),100,332,15,0,0,0,96,0,0,0,4,4,0,11,0,0,0,0,0,0,Crowns,False,None
Malistaire's Spirited Locks (Level 70+),70,329,15,0,4,8,65,0,0,0,0,6,0,0,0,0,0,0,0,0,Crowns,False,None
Brim of Reclamation,95,317,15,0,3,10,35,0,0,0,7,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Burrower Mantle of Ardor,90,317,15,0,3,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Merry Sleeping Cap (Level 100+),100,306,15,0,0,11,80,0,0,8,0,0,0,13,0,0,0,0,0,0,Crowns,False,None
Battlemage Helm (Level 90+),90,303,15,0,4,0,64,0,2,0,0,0,0,11,0,0,0,0,0,0,Gift Card,False,None
Lightkeeper's Dive Helmet (Level 80+),80,264,15,0,5,5,85,0,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Malistaire's Spirited Locks (Level 60+),60,264,15,0,4,8,54,0,0,0,0,8,0,0,0,0,0,0,0,0,Crowns,False,None
Thrilling Skyfarer's Douli Hat (Level 60+),60,264,15,0,4,8,54,0,0,0,0,8,0,0,0,0,0,0,0,0,Crowns,False,None
Pet Trainer Conical (Level 90+),90,249,15,0,6,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,Gift Card,False,None
Ancient Purrzian War Mantle (Level 80+),80,248,15,0,0,0,56,0,2,5,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Chieftain's Crown (Level 70+),70,240,15,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Nimbari Praetor Helm (Level 70+),70,224,15,0,2,0,69,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Warhelm (Level 70+),70,219,15,0,0,4,50,0,0,0,7,0,0,0,0,0,0,0,0,0,Crowns,False,None
Allfather's Helm (Level 70+),70,209,15,0,0,6,70,0,0,3,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hardy Horns,58,187,15,0,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Whispering Cowl,54,144,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Stinger Helmet (Level 120+),120,0,15,0,9,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Merry Mask,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Greenwarden's Brilliant Mask (Level 100+),100,365,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Crown of Winter's Reign (Level 130+),130,0,14,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Compelling Cowl (Level 110+),110,0,14,12,7,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Militia Balmoral (Level 80+),80,378,14,9,5,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Witchcrafter's Conical (Level 80+),80,304,14,7,0,0,0,45,2,7,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Conical (Level 70+),70,255,14,6,0,0,0,38,2,6,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Burrower's Theurgy Hood (Level 50+),50,232,14,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Lively Night Mire Top Hat (Level 50+),50,290,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Vibrant Hardback Helmet (Level 50+),50,290,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Sacred Yarn Cap (Level 70+),70,266,14,4,4,0,60,38,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Sacred Yarn Cap (Level 60+),60,212,14,4,4,0,51,30,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Revolutionary's Kepi (Level 50+),50,198,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Outback Adventurer's Hat (Level 50+),50,159,14,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wastelander's Wild Hat (Level 50+),50,0,14,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Beach Hat (Level 80+),80,304,14,3,5,0,56,56,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Arcane Beach Hat (Level 70+),70,255,14,3,4,0,45,45,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Kraysys' Unfaithful Hat,50,232,14,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Winter Solstice Cowl (Level 130+),130,696,14,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Masque of the Soothsayer (Level 100+),100,604,14,0,0,8,115,0,0,0,0,0,0,12,0,0,0,0,0,0,Crowns,False,None
Mantle of the Frozen Sun (Level 130+),130,550,14,0,0,7,90,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hood of the Arund Vale (Level 110+),110,500,14,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hood of the Arund Vale (Level 100+),100,483,14,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Motorist's Goggles (Level 100+),100,457,14,0,0,13,78,0,1,0,0,0,0,12,0,0,0,0,0,0,Crowns,False,None
Mantle of the Frozen Sun (Level 120+),120,425,14,0,0,7,88,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shadoe's Hat of the Night (Level 80+),80,421,14,0,0,0,48,0,0,5,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cowl of the Sentinel (Level 130+),130,410,14,0,5,10,125,0,3,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Fossil Warrior's Helm (Level 100+),100,409,14,0,0,0,118,0,0,5,0,0,0,13,0,0,0,0,0,0,Crowns,False,Fossil Warrior's Set
Dunerunner's Headwrap (Level 110+),110,406,14,0,7,0,94,0,0,0,2,0,0,13,0,0,0,0,0,0,Gift Card,False,None
Raider Scrap Helm (Level 100+),100,398,14,0,0,0,112,0,3,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Commemoration Hat (Level 100+),100,386,14,0,0,12,104,0,0,0,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Dashing Outlaw's Feather Cap (Level 90+),90,383,14,0,8,0,100,0,0,8,0,0,0,11,0,0,0,0,0,0,Gift Card,False,None
Senator's Spirited Laurel,90,380,14,0,3,8,0,0,2,0,8,0,0,0,0,0,0,0,0,0,Drop,False,None
Celestian Xenon Mask (Level 100+),100,379,14,0,0,11,107,0,0,0,0,0,0,13,0,0,0,0,0,0,Crowns,False,None
Witch Hunter's Capotain (Level 100+),100,377,14,0,8,0,105,0,3,0,0,0,0,11,0,0,0,0,0,0,Gift Card,False,None
Unicorn Knight Helmet (Level 100+),100,377,14,0,0,12,101,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Moolinda's Hardy Headwrap (Level 100+),100,374,14,0,4,11,98,0,2,0,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Queen's Color Guard Shako (Level 90+),90,370,14,0,0,7,40,0,0,0,10,10,0,0,0,0,0,0,0,0,Crowns,False,None
Black New Year's Top Cloche (Level 100+),100,364,14,0,0,14,89,0,0,0,0,0,0,13,0,0,0,0,0,0,Crowns,False,None
Aquilan Velite Kalkris (Level 90+),90,360,14,0,0,0,112,0,0,4,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Helm of Nature's Wrath,72,355,14,0,0,8,0,0,1,0,0,5,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Wildranger Cowl (Level 100+),100,350,14,0,0,8,90,0,6,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Abyssal Warrior's Mask (Level 100+),100,343,14,0,7,6,104,0,3,0,0,0,0,11,0,0,0,0,0,0,Gift Card,False,None
Snowdrifter's Mantle (Level 100+),100,343,14,0,0,11,0,0,0,4,4,0,0,10,0,0,0,0,0,0,Crowns,False,None
Senator's Laurel of Vigor,70,340,14,0,2,7,0,0,2,0,5,0,0,0,0,0,0,0,0,0,Drop,False,None
Grand Admiral's Turban (Level 90+),90,340,14,0,0,11,92,0,0,8,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Charon's Countenance (Level 100+),100,337,14,0,0,0,109,0,1,0,0,0,0,13,0,0,0,0,0,0,Crowns,False,Charon's Set
Enchanter's Hat of Courage,106,337,14,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Casual Alpine Hat (Level 100+),100,332,14,0,7,0,80,0,1,0,0,0,0,13,0,0,0,0,0,0,Crowns,False,None
Unicorn Champion Helmet (Level 90+),90,329,14,0,0,9,94,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragoon's Capitano Hat (Level 90+),90,326,14,0,0,0,90,0,4,6,0,0,0,9,0,0,0,0,0,0,Gift Card,False,None
Pachyderm's Hat of Zeal,66,325,14,0,2,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Shadoe's Hat of Justice (Level 80+),80,317,14,0,0,0,62,0,2,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Royal Fusilier's Shako (Level 90+),90,315,14,0,3,7,50,0,3,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Spirit Tracker Hat (Level 100+),100,315,14,0,5,12,118,0,0,0,0,0,0,13,0,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Warhelm (Level 90+),90,311,14,0,0,8,102,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Assailing Helm (Level 80+),80,300,14,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Headwrap (Level 90+),90,298,14,0,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
High Shaman's Hood,80,295,14,0,2,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,"Gold Vendor, Drop, Bazaar",False,None
Forgemaster's Helm (Level 100+),100,293,14,0,0,12,74,0,2,0,0,2,0,13,0,0,0,0,0,0,Gift Card,False,None
Stormrider's Skullcap (Level 80+),80,292,14,0,7,0,100,0,0,4,0,0,0,0,0,0,0,0,0,0,Crowns,False,Thunder Road Set
Creepy Clown Mask (Level 90+),90,285,14,0,4,10,75,0,2,0,0,0,0,9,0,0,0,0,0,0,Gift Card,False,None
Cap of Tomorrow (Level 90+),90,285,14,0,5,10,66,0,0,0,2,0,0,9,0,0,0,0,0,0,Gift Card,False,None
Snowdrifter's Hat (Level 90+),90,273,14,0,7,0,81,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shard Warrior's Helm (Level 80+),80,268,14,0,0,6,80,0,0,0,0,13,0,0,0,0,0,0,0,0,Gift Card,False,None
Malistaire's Spirited Locks (Level 50+),50,232,14,0,4,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Crowns,False,None
Malistaire's Thorny Locks (Level 50+),50,232,14,0,4,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Rematch,False,None
Thrilling Skyfarer's Douli Hat (Level 50+),50,232,14,0,4,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Sorcerer Kasa (Level 90+),90,231,14,0,5,10,84,0,0,0,2,2,0,10,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Prestigious Hat (Level 80+),80,225,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Lightkeeper's Dive Helmet (Level 70+),70,222,14,0,5,5,69,0,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Spooky Carnival Hat (Level 70+),70,219,14,0,7,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,Gift Card,False,None
Helm of the Briny Deep (Level 60+),60,206,14,0,0,9,64,0,0,6,0,5,0,0,0,0,0,0,0,0,Gift Card,False,None
Sweetish Chef Hat (Level 80+),80,196,14,0,3,9,68,0,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,Sweetish Chef Set
Ebony Pandamonium Warhelm (Level 60+),60,186,14,0,0,4,45,0,0,0,0,7,0,0,0,0,0,0,0,0,Crowns,False,None
Allfather's Helm (Level 60+),60,176,14,0,0,6,63,0,0,3,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Helm of the Furious Winter (Level 130+),130,140,14,0,4,12,90,0,0,0,0,9,0,0,0,0,0,0,0,0,Crowns,False,None
Sinister Harlequin Mask (Level 60+),60,130,14,0,0,8,74,0,2,0,5,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Stinger Helmet (Level 110+),110,0,14,0,9,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Crown of Winter's Reign (Level 100+),100,0,13,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Crown of Winter's Reign (Level 110+),110,0,13,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Turquoise Eagle's Mantle (Level 130+),130,755,13,12,4,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Aztecosaur War-Helm (Level 100+),100,421,13,12,0,0,0,0,4,0,6,0,0,13,0,0,0,0,0,0,Gift Card,False,None
Greenwarden's Brilliant Mask (Level 90+),90,325,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Darkwraith's Compelling Cowl (Level 100+),100,0,13,12,7,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Cowl of Penance (Level 120+),120,0,13,11,6,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Spirit of Darkmoor's Helm,100,480,13,9,0,11,128,0,3,0,0,0,0,10,0,0,0,0,0,0,Drop,False,None
Nighttide Torment Top Hat (Level 120+),120,550,13,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Life Hat (Level 60+),60,264,13,6,5,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Militia Balmoral (Level 60+),60,264,13,6,5,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Witchcrafter's Conical (Level 60+),60,207,13,6,0,0,0,31,2,5,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Bird of the Yuletide Helm (Level 130+),130,675,13,5,0,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Raven Helm of Unkindness (Level 130+),130,675,13,5,0,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragontooth Helm (Level 120+),120,0,13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hands of Anubis Mantle,60,212,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Fishing",False,None
Arcane Beach Hat (Level 60+),60,207,13,3,4,0,38,38,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Sacred Yarn Cap (Level 50+),50,198,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Alphoi Sovereign Mantle,125,736,13,0,2,0,90,0,2,0,0,0,0,14,0,0,0,0,0,0,Crafting,False,None
Black Star Eagle's Helm (Level 130+),130,603,13,0,4,9,65,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgonsbane Helm (Level 110+),110,578,13,0,4,0,61,0,3,0,0,0,0,14,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Helm (Level 100+),100,546,13,0,4,9,59,0,1,0,0,0,0,13,0,0,0,0,0,0,Crowns,False,None
Gorgon Hunter's Helm (Level 110+),110,520,13,0,0,9,56,0,2,8,0,0,0,14,0,0,0,0,0,0,Crowns,False,None
Masque of the Soothsayer (Level 90+),90,507,13,0,0,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shroud of Icewind Glade (Level 90+),90,499,13,0,0,7,0,0,0,0,7,13,0,0,0,0,0,0,0,0,Crowns,False,None
True Silver Helmet (Level 100+),100,445,13,0,0,7,62,0,3,0,9,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Evergreen Cowl (Level 130+),130,415,13,0,0,9,65,0,8,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Night King's Crown (Level 100+),100,400,13,0,0,10,0,0,0,25,11,12,0,0,0,0,0,0,0,0,Crowns,False,None
Cowl of the Sentinel (Level 120+),120,395,13,0,5,10,120,0,3,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Mantis Cowl of Purpose,92,380,13,0,0,8,0,0,3,0,0,7,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Shadoe's Hat of the Night (Level 70+),70,379,13,0,0,0,43,0,0,4,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Queen's Color Guard Shako (Level 80+),80,350,13,0,0,7,34,0,0,0,9,9,0,0,0,0,0,0,0,0,Crowns,False,None
Dunerunner's Headwrap (Level 100+),100,345,13,0,6,0,86,0,0,0,2,0,0,11,0,0,0,0,0,0,Gift Card,False,None
Dramaturgist's Hat (Level 90+),90,338,13,0,0,8,70,0,0,10,0,0,0,10,0,0,0,0,0,0,Gift Card,False,None
Wildranger Cowl (Level 90+),90,334,13,0,0,7,80,0,5,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Seal Team Recon Helmet (Level 80+),80,324,13,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Celestian Xenon Mask (Level 90+),90,322,13,0,0,9,96,0,0,0,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Astromancer's Cowl (Level 90+),90,321,13,0,0,13,64,0,0,0,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Witch Hunter's Capotain (Level 90+),90,320,13,0,7,0,95,0,3,0,0,0,0,10,0,0,0,0,0,0,Gift Card,False,None
Dwarven Aerohelm (Level 90+),90,320,13,0,0,10,103,0,0,0,0,0,0,11,0,0,0,0,0,0,Gift Card,False,None
Unicorn Knight Helmet (Level 90+),90,320,13,0,0,10,91,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Moolinda's Hardy Headwrap (Level 90+),90,318,13,0,3,11,88,0,1,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Evoker's Stalwart Brim,104,311,13,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Black New Year's Top Cloche (Level 90+),90,309,13,0,0,14,80,0,0,0,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Black New Year's Top Hat (Level 90+),90,309,13,0,0,14,80,0,0,0,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Wildranger Cowl (Level 80+),80,306,13,0,0,7,70,0,4,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Shinobi Hood (Level 100+),100,302,13,0,0,7,80,0,3,0,0,0,0,13,0,0,0,0,0,0,Gift Card,False,None
Spellwright's Druidic Cowl (Level 80+),80,301,13,0,3,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Valiant Jouster's Helm (Level 90+),90,298,13,0,0,9,110,0,7,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wild Helm of the Green,70,295,13,0,2,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Monarch's Diadem (Level 80+),80,294,13,0,5,9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Tundra Hunter Tuke (Level 80+),80,292,13,0,0,11,91,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Silent Knight's Headgear (Level 90+),90,289,13,0,0,0,88,0,0,0,3,2,0,0,0,0,0,0,0,0,Crowns,False,None
