Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Luphilim's Rapture Pick,110,590,8,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Stone Key,False,None
Tajniak's Dagger of Efficacy,110,559,8,0,0,0,0,113,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Great Inventor's Life Dirk (Level 90+),90,543,8,0,0,14,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Great Inventor's Life Dirk (Level 80+),80,472,8,0,0,14,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Enchanter's Talon of Courage,106,404,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,1,0,0,"Drop, Bazaar",False,None
Burrower's Theurgy Athame (Level 70+),70,401,8,0,0,12,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Mantis Slicer of Assurance,96,400,8,0,0,14,0,0,2,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Evoker's Stalwart Edge,104,373,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,Gold Vendor,False,None
Scimitar of Substance,66,335,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Peace of the Oasis,66,335,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Unavailable,False,None
Floramancer Blade of Life (Level 80+),80,331,8,0,0,15,0,42,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Sky Terror's Ghastly Razor,92,325,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Grisly Cerberus Master Dirk (Level 70+),70,321,8,0,0,12,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Lively Night Mire Athame (Level 70+),70,321,8,0,0,12,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Vibrant Archival Dirk (Level 70+),70,321,8,0,0,0,0,38,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Thrilling Skyfarer's Athame (Level 70+),70,321,8,0,0,15,0,23,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Wild Dirk (Level 70+),70,321,8,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Lovely Fairy Kei Blade (Level 60+),60,299,8,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Burrower Steel of Moxie,90,295,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"Gold Vendor, Bazaar",False,None
Dragonspyre Dragoon's Dagger,130,974,7,0,0,0,0,109,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,1,Crafting,False,Dragonspyre Dragoon's Set
Choice Kalamar Knife,127,744,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Arcanum Exile Dagger of Vim,110,528,7,0,0,0,0,111,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Drop,False,None
Horizon Hold Dirk of Verdure,110,497,7,0,0,0,0,109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Drop,False,None
Baba Yaga's Sliver of Hope,105,497,7,0,0,0,0,75,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Great Inventor's Life Dirk (Level 70+),70,401,7,0,0,14,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Mage's Hardy Edge,102,342,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Burrower's Theurgy Athame (Level 60+),60,332,7,0,0,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Brutal Azteca Horn,82,300,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Bear's Claw of Life,56,288,7,0,0,11,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Aphrodite’s Stinging Nettle,100,284,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,Stone Key,False,None
Floramancer Blade of Life (Level 70+),70,281,7,0,0,15,0,35,0,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Thrilling Skyfarer's Athame (Level 60+),60,266,7,0,0,15,0,20,0,0,0,7,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Wild Dirk (Level 60+),60,266,7,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Lovely Fairy Kei Blade (Level 50+),50,265,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Warrior's Flint Edge,80,265,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Gold Vendor, Bazaar",False,None
Tusk of Readiness,60,260,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"Gold Vendor, Bazaar",False,None
Lexicon Blade,60,250,7,0,0,15,0,8,0,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Venom-Tipped Stingblade,94,245,7,0,0,10,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Olyphant's Storied Scimitar,66,200,7,0,0,13,0,9,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Lion King's Razor Claw,66,140,7,0,0,13,0,9,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Zamunda's Striped Spear,66,75,7,0,0,13,0,9,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Dragonspyre Vanguard's Dagger,130,952,6,0,0,0,0,107,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Crafting",False,None
Alphoi Brigadier Knife,130,791,6,0,0,0,0,72,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Crafting,False,None
Divine Paradox Dagger,130,791,6,0,0,0,0,72,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Interstellar Officer's Knife,122,651,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar, Stone Key",False,None
Great Inventor's Life Dirk (Level 60+),60,332,6,0,0,14,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Dirk of Unnatural Life,100,314,6,0,0,8,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Stone Key",False,None
Burrower's Theurgy Athame (Level 50+),50,294,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Gold Key, Crowns",False,None
Grisly Cerberus Master Dirk (Level 50+),50,294,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Lively Night Mire Athame (Level 50+),50,294,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Housing Gauntlet, Crowns",False,None
Vibrant Archival Dirk (Level 50+),50,294,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,1,0,"Housing Gauntlet, Crowns",False,None
Talon of the Duat Guardian,60,288,6,0,0,4,0,0,0,0,12,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Stone Key,False,None
Dryad's Burning Nettle,72,271,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Drop, Bazaar",False,None
Golden Eagle's Razor Beak,86,265,6,0,0,14,0,14,0,0,25,0,0,0,0,0,0,1,0,0,0,0,2,0,1,Crafting,False,None
Gurtok Everthorn,50,265,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Drop, Crafting, Crowns",False,None
Noble Knight's Dirk,70,247,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,"Gold Vendor, Bazaar",False,None
Courtly Dirk,76,245,6,0,0,14,0,11,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Wastelander's Wild Dirk (Level 50+),50,236,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Gurtok Everthorn Spell Knife,50,236,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop,False,None
Winged Tooth Knight's Hook,84,215,6,0,0,10,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Zero Cat's Passionate Blade,86,200,6,0,0,14,0,14,0,0,25,0,0,0,0,0,0,1,0,0,0,0,2,0,1,Crafting,False,None
Garnet Bear Claw,56,200,6,0,0,15,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,1,1,0,1,Crafting,False,None
Raven's Jade Talon,50,200,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Gold Vendor, Bazaar",False,None
Topaz Bear Claw,56,198,6,0,0,10,0,8,0,0,11,15,0,0,0,0,0,0,0,0,0,1,1,0,1,Crafting,False,None
Loyal Steel,74,192,6,0,0,10,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Horn-Handled Knife,76,190,6,0,0,14,0,11,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Green Edge of Midnight Moon,86,135,6,0,0,14,0,14,0,0,25,0,0,0,0,0,0,1,0,0,0,0,2,0,1,Crafting,False,None
Knight's Blade,76,125,6,0,0,14,0,11,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Crafting,False,None
Malistaire's Thorny Blade (Level 50+),50,0,6,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,0,1,Rematch,False,None
Thrilling Skyfarer's Athame (Level 50+),50,0,6,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Dragonspyre Soldier's Dagger,130,920,5,0,0,0,0,104,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Hopeful Zanadu Dagger,130,763,5,0,0,0,0,69,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Stone Key",False,None
Cabalist Schism Dagger,125,744,5,0,0,0,0,59,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Eerem Courtier's Razor,118,503,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,"Gold Vendor, Stone Key, Quest",False,None
Sand Sea Wanderer's Dagger,116,467,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,Gold Vendor,False,None
Bull's Charge,64,280,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Herd's Stampede,64,280,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Grisly Cerberus Master Dirk (Level 60+),60,262,5,0,0,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Mander Survival Knife,60,241,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
Burrower's Theurgy Athame (Level 40+),40,225,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Lively Night Mire Athame (Level 40+),40,225,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Grisly Cerberus Master Dirk (Level 40+),40,225,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Vibrant Archival Dirk (Level 40+),40,225,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Lovely Fairy Kei Blade (Level 40+),40,203,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Wastelander's Wild Dirk (Level 40+),40,180,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Lovely Fairy Kei Blade (Level 30+),30,135,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Emerald Bear Claw,56,117,5,0,0,6,0,8,0,0,25,8,0,0,0,0,0,0,0,0,0,1,1,0,1,Crafting,False,None
Thrilling Skyfarer's Athame (Level 40+),40,0,5,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Khanjar of Tetrus Prison,120,681,4,0,0,0,0,54,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Luphilim's Eternal Spike,110,562,4,0,0,0,0,67,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Stone Key,False,None
Rasputin's Dirk of Duplicity,110,532,4,0,0,0,0,84,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
Razor of the Arcanum Exile,110,503,4,0,0,0,0,82,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Drop,False,None
Janbiya of the Rubal Wastes,114,431,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,Gold Vendor,False,None
House Djinni's Khanjar,112,424,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Chiseled Arcanum Dagger,108,414,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Enchanter's New Horizon Razor,106,385,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,"Drop, Bazaar",False,None
Claw of the Spirit Wolf,58,212,4,0,0,15,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,1,1,0,1,Drop,False,None
Izft's Dirk of Incarnation,60,203,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Stone Key, Wooden Key",False,None
Wolf's Bronze Claw,52,190,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,"Drop, Bazaar",False,None
Wolf's Jade Claw,52,185,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,2,0,0,0,0,0,1,"Drop, Bazaar",False,None
Burrower's Theurgy Athame (Level 30+),30,150,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Grisly Cerberus Master Dirk (Level 30+),30,150,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Lively Night Mire Athame (Level 30+),30,150,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Vibrant Archival Dirk (Level 30+),30,150,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Thrilling Skyfarer's Athame (Level 30+),30,0,4,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Ancient Dirk of Horizon Hold,110,473,3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Drop,False,None
Dagger of the Veiled Vale,105,473,3,0,0,0,0,69,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop,False,None
WorldRazer's Shortblade,96,375,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Drop,False,None
Guest Right Blade,76,366,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Polarian Evoker's Scalpel,104,355,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,Gold Vendor,False,None
Mage's Roughhewn Dagger,102,326,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Wolf's Silver Claw,54,0,3,0,0,15,0,5,0,0,18,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Wolf's Ruby Claw,54,0,3,0,0,13,0,0,0,0,15,11,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Beak Breaker's Antique Sliver,86,350,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Heartsteel,5,45,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Eerem Razor of Elation,118,556,0,0,0,0,0,97,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Gallant Istanboa Khanjar,118,541,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Razor of Eerem Palace,118,531,0,0,0,0,0,77,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,"Gold Vendor, Stone Key",False,None
Hopper's Claw of Verglas,98,520,0,0,0,15,0,0,2,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Sand Sea Dagger of Ardor,116,518,0,0,0,0,0,96,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Khanjar of Mighty Istanboa,118,516,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Gold Vendor, Stone Key",False,None
Kobra Janbiya of Mettle,116,503,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,"Drop, Bazaar",False,None
Frozen Mandibles of Sardonyx,96,495,0,0,0,14,0,0,1,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Dagger of the Sand Sea,116,495,0,0,0,0,0,76,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,Gold Vendor,False,None
Rubal Janbiya of Action,114,481,0,0,0,0,0,96,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Kobra Mercenary's Janbiya,116,481,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Gold Vendor,False,None
Viper Edge of Thriving,114,466,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Djinn Khanjar of Vim,112,466,0,0,0,0,0,95,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop,False,None
Kataba Athame of Zeal,108,460,0,0,0,0,0,95,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Burnished Rubal Janbiya,114,459,0,0,0,0,0,76,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,Gold Vendor,False,None
Fang Dirk of Force,112,458,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Walrusk Knife of Intensity,108,447,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Dunes Djinni's Khanjar,112,445,0,0,0,0,0,76,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Polished Viper Edge,114,445,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Gold Vendor,False,None
Kataba Iceblock Smallblade,108,438,0,0,0,0,0,76,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Battletested Fang Dirk,112,438,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gold Vendor,False,None
Elder's Razor of Caution,98,432,0,0,0,15,0,0,3,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Tayg Stylet of Vitality,106,428,0,0,0,0,0,92,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Imperial Walrusk Dagger,108,426,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"Drop, Bazaar",False,None
Tundarian Dirk of Resolve,106,416,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Gold Vendor,False,None
Athame of the Forlorn Tayg,106,408,0,0,0,0,0,74,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
SkyScreamer's Cutter,92,405,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Troika Dagger of Harmony,96,400,0,0,0,14,0,0,2,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Hopper's Edge of Extinction,98,398,0,0,0,15,0,0,3,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Bleaks Dagger of Vigor,104,397,0,0,0,0,0,90,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Tundarian Enforcer's Kris,106,396,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Gold Vendor,False,None
Kossack Spike of Purpose,104,385,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Cut Rock Dagger,82,380,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar, Fishing",False,None
Shortblade of the Bleaks,104,379,0,0,0,0,0,72,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,"Drop, Bazaar",False,None
Blade of the PhantomKnight,96,375,0,0,0,14,0,0,2,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Polarian Kossack Shortblade,104,367,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Drop, Bazaar",False,None
Tundra Blade of Survival,102,366,0,0,0,0,0,87,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Athame of the BlazingWind,98,364,0,0,0,15,0,0,4,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Elder's Deep-Desert Athame,98,364,0,0,0,15,0,0,4,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Mantis Thorn of Deception,96,360,0,0,0,14,0,0,3,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Burrower Claw of Unrest,92,360,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Mouse Knight's Shortsword,92,360,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Urville Knife of Elation,102,354,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Polarian Tundra Razor,102,349,0,0,0,0,0,69,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Gold Vendor,False,None
Badger's Claw,72,349,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Drop, Bazaar",False,None
Cinder Mandibles of Sardonyx,96,340,0,0,0,14,0,0,3,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Crafting,False,None
Snake Ink Fang,82,340,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Frigid Maw Shortblade,102,337,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drop, Bazaar",False,None
Smoking Frog Cutter,82,335,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Apidae Defender's Dagger,94,333,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,2,0,0,"Drop, Bazaar",False,None
Sabina's Dagger of Revival,96,330,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Drop,False,None
Royal Guard's Shortblade,92,330,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Besieged Burrower's Knife,92,325,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
Stiletto of the Vespula,92,325,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Drop, Bazaar",False,None
King Neza's Shining Talon,86,320,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop,False,None
The Old Tusk-Tusk-Trunk,68,320,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"Drop, Stone Key",False,None
Lord of the Wild Hunt's Steel,76,319,0,0,0,14,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop,False,None
Kimba's Fang,68,310,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Drop, Stone Key",False,None
Steel of the Wild Hunt,72,308,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Drop, Bazaar",False,None
Sky Flower Sliver,82,305,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Weirwood's Thorn,72,304,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"Drop, Bazaar",False,None
Brood Mother's Regal Blade,98,300,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Drop,False,None
Stone Quetzal's Tooth,82,300,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
Zero Hour Eagle Talon,82,300,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Drop, Bazaar",False,None
