Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Shadoe's Boots of Justice (Level 60+),60,341,14,2,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Setesh's Boots (Level 90+),90,525,14,0,2,0,77,0,0,0,2,2,0,9,0,0,0,0,0,0,Crowns,False,Setesh's Warrior Set
Dragoon's Leather Boots (Level 100+),100,502,14,0,0,8,105,0,0,4,0,0,0,9,0,0,0,0,0,0,Gift Card,False,None
Witch Hunter's Steeltoes (Level 100+),100,472,14,0,3,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,Gift Card,False,None
Karamelle Knight Boots (Level 90+),90,436,14,0,2,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arund Vale Snowshoes (Level 110+),110,385,14,0,5,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Arund Vale Snowshoes (Level 100+),100,349,14,0,5,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fossil Warrior's Stalkers (Level 70+),70,346,14,0,4,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,Fossil Warrior's Set
Apophis' Boots (Level 70+),70,340,14,0,4,0,75,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,Apophis' Warrior Set
Boots of Minty Freshness (Level 80+),80,333,14,0,4,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Boots of Tomorrow (Level 80+),80,323,14,0,3,4,54,0,0,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Creepy Clown Shoes (Level 80+),80,323,14,0,3,5,54,0,0,2,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Snowdrifter's Boots (Level 80+),80,311,14,0,3,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dwarven Aeroboots (Level 70+),70,309,14,0,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
All Souls Moccasins (Level 70+),70,286,14,0,0,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Survivor's Stompers (Level 60+),60,281,14,0,2,0,51,0,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,None
Phantom Catcher Boots (Level 70+),70,260,14,0,2,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Druidic Boots (Level 50+),50,257,14,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Assailing Shoes (Level 90+),90,255,14,0,5,8,0,10,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stargazer's Boots (Level 60+),60,247,14,0,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fortune Teller's Striders (Level 80+),80,243,14,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Warboots (Level 90+),90,238,14,0,0,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Stygian Waders (Level 60+),60,235,14,0,0,5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,Stygian Set
Queen's Color Guard Boots (Level 90+),90,230,14,0,0,8,0,43,0,0,15,15,0,0,0,0,0,0,0,0,Crowns,False,None
Sherlock's Gumshoes (Level 70+),70,224,14,0,0,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Winter Slippers (Level 60+),60,224,14,0,0,5,59,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sweetish Chef Clogs (Level 70+),70,224,14,0,3,5,56,0,0,2,0,0,0,0,0,0,0,0,0,0,Gift Card,False,Sweetish Chef Set
Chieftain's Stalkers (Level 70+),70,195,14,0,6,0,0,55,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Wildranger Boots (Level 90+),90,190,14,0,4,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Sultan's Shoes (Level 70+),70,190,14,0,7,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Smoldering Vengeance Boots (Level 100+),100,155,14,0,8,10,0,30,6,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Crowns",False,None
Lightkeeper's Dive Boots (Level 70+),70,148,14,0,4,4,50,0,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Royal Fusilier's Boots (Level 60+),60,145,14,0,2,5,0,25,2,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shard Warrior's Sabatons (Level 70+),70,136,14,0,0,4,22,70,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Royal Storm Boots of Azteca,84,125,14,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Royal Fusilier's Boots (Level 50+),50,120,14,0,2,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Merciful Knight's Boots,76,116,14,0,7,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"Drop, Gold Key",False,None
Morganthe's Stormy Heels (Level 60+),60,94,14,0,6,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Lightning Striders,52,76,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bazaar,False,None
Lightning Riders,52,76,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Aztecosaur War-Boots (Level 90+),90,199,13,14,0,0,0,0,3,0,5,0,0,9,0,0,0,0,0,0,Gift Card,False,None
Dragonspyre Soldier's Boots,130,1022,13,13,0,6,106,0,0,0,0,2,0,12,0,0,0,0,0,0,Drop,False,None
Aztecosaur War-Boots (Level 80+),80,183,13,13,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Monarch's Footwear (Level 70+),70,338,13,9,0,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Comfort Zone Stompers (Level 60+),60,252,13,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Forgemaster's Boots (Level 70+),70,240,13,7,0,3,47,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Unkind Winter Boots (Level 100+),100,420,13,6,0,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Traveler's Shoes (Level 60+),60,304,13,6,0,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Eloquent Sandals,76,125,13,6,8,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Witchcrafter's Shoes (Level 60+),60,105,13,6,0,0,0,58,1,5,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Woodland Hunter Boots (Level 40+),40,198,13,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Warrior's Boots (Level 60+),60,94,13,5,7,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Storm Boots (Level 50+),50,92,13,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Outback Adventurer's Boots (Level 50+),50,92,13,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Floramancer Greaves of Thorns (Level 50+),50,81,13,5,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Warrior's Boots (Level 50+),50,76,13,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Arcane Smith's Boots (Level 110+),110,394,13,4,0,0,0,110,8,0,0,9,0,11,0,0,0,0,0,0,Gift Card,False,None
Seal Team Recon Fins (Level 70+),70,363,13,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Revolutionary's Boots (Level 50+),50,115,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Lower Zigazag Stalkers,60,99,13,4,8,0,0,31,0,0,16,0,0,0,0,0,0,0,0,0,Drop,False,None
Sacred Yarn Sandals (Level 50+),50,95,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Crimson Pandamonium Boots (Level 40+),40,178,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Knave's Rushing Striders,70,131,13,3,2,6,0,38,4,0,6,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Arcane Beach Slippers (Level 60+),60,105,13,3,0,0,29,29,1,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Gorgonsbane Sandals (Level 60+),60,455,13,2,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Hunter's Shoes (Level 50+),50,369,13,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shadoe's Boots of Justice (Level 50+),50,307,13,2,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gloomy Cerberus Master Boots (Level 40+),40,115,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stormy Night Mire Boots (Level 40+),40,115,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Shocked Boots (Level 40+),40,0,13,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Sandals (Level 40+),40,386,13,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Karanahn's Charged Greaves (Level 130+),110,1372,13,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Witch Hunter's Steeltoes (Level 90+),90,401,13,0,3,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,Gift Card,False,None
Dramaturgist's Buskins (Level 80+),80,383,13,0,0,4,18,73,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Rokugo Footwear (Level 100+),100,345,13,0,4,12,40,30,3,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shinobi Sandals (Level 80+),80,333,13,0,4,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Fossil Warrior's Stalkers (Level 60+),60,298,13,0,4,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,Fossil Warrior's Set
Arund Vale Snowshoes (Level 90+),90,294,13,0,4,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Battlemage Greaves (Level 70+),70,292,13,0,0,3,41,0,0,3,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Dwarven Aeroboots (Level 60+),60,263,13,0,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Merry Slippers (Level 70+),70,253,13,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Captain's Boots (Level 50+),50,248,13,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Dark Elf Poulaines (Level 80+),80,242,13,0,0,4,70,0,0,3,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Pet Trainer Shoes (Level 70+),70,240,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Phantom Catcher Boots (Level 60+),60,221,13,0,2,5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Druidic Boots (Level 40+),40,221,13,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Assailing Shoes (Level 80+),80,220,13,0,4,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Spooky Carnival Boots (Level 50+),50,211,13,0,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Gift Card,False,None
Desert Wrangler's Boots (Level 60+),60,205,13,0,1,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Queen's Color Guard Boots (Level 80+),80,190,13,0,0,7,0,35,0,0,14,14,0,0,0,0,0,0,0,0,Crowns,False,None
Vassal's Footwraps,76,183,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Blighted Captain's Boots (Level 50+),50,181,13,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Odin's Boots (Level 40+),40,166,13,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Banded Boots,76,155,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Drum Jungle Tribal Boots (Level 30+),30,153,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stalkers of Humility,76,150,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Wraps of the Catacombs,76,150,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Wraps of Derring-Do,76,150,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Grey Werewolf Leggings (Level 40+),40,149,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Smoldering Vengeance Boots (Level 90+),90,135,13,0,7,9,0,15,5,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Horned Walkers,76,125,13,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Lambent's Shoes of Clamoring,70,125,13,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Gold Key,False,None
Sinister Harlequin Shoes (Level 40+),40,122,13,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Marvelous Avenging Boots (Level 70+),70,120,13,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Royal Fusilier's Boots (Level 40+),40,105,13,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Morganthe's Stormy Heels (Level 40+),40,92,13,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Royal Boots of Whirlwind,40,72,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Stinger Boots (Level 110+),110,0,13,0,8,0,0,70,8,0,9,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Darkwraith's Boots of Penance (Level 120+),120,0,12,12,6,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Abyssal Warrior's Boots (Level 90+),90,390,12,11,0,5,79,0,0,0,0,8,0,7,0,0,0,0,0,0,Gift Card,False,None
Aztecosaur War-Boots (Level 70+),70,168,12,11,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Darkwraith's Compelling Boots (Level 90+),90,0,12,11,5,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Boots of Penance (Level 100+),100,0,12,11,6,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Boots of the Archmage,85,300,12,10,0,7,0,25,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Silent Knight's Snowboots (Level 70+),70,280,12,10,4,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Solstice Snowboots (Level 110+),110,460,12,9,0,7,97,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Solstice Snowboots (Level 100+),100,335,12,9,0,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
World's Fool Boots (Level 100+),100,290,12,9,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Leisure Dome Steppers (Level 90+),90,420,12,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Greaves of the Briny Deep (Level 70+),70,322,12,8,0,6,61,0,0,0,0,5,0,0,0,0,0,0,0,0,Gift Card,False,None
Monarch's Footwear (Level 60+),60,291,12,8,0,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Darkwraith's Atonement Boots (Level 120+),120,0,12,8,0,14,0,30,0,0,8,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Sorcerer Sandals (Level 70+),70,224,12,7,2,0,56,0,0,0,2,2,0,0,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Greenwarden's Energetic Boots (Level 70+),70,180,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Darkwraith's Atonement Boots (Level 100+),100,0,12,7,0,14,0,20,0,0,6,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Atonement Boots (Level 110+),110,0,12,7,0,14,0,25,0,0,7,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dashing Outlaw's Treaders (Level 50+),50,268,12,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Comfort Zone Stompers (Level 50+),50,214,12,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Champion Sabatons (Level 40+),40,195,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Celestian Photon Striders (Level 30+),30,165,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Givehs (Level 30+),30,152,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Able Ranger's Boots (Level 50+),50,188,12,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Armored Fins of Atlantea (Level 80+),80,180,12,5,3,8,0,0,2,0,0,15,0,0,0,0,0,0,0,0,Gift Card,False,None
Woodland Hunter Boots (Level 30+),30,170,12,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Paladin Sabatons (Level 30+),30,160,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Poseidon's Floodskimmers,70,125,12,5,6,5,0,35,4,0,5,0,0,0,0,0,0,0,0,0,Drop,False,None
Wysteria Warrior's Sollerets (Level 30+),30,157,12,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Whitehart Boots (Level 100+),100,152,12,4,6,3,53,74,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Luphilim's Eternal Sabatons,110,625,12,3,0,0,85,0,0,4,0,0,0,11,0,0,0,0,0,0,Stone Key,False,None
Sky Captain's Boots (Level 40+),40,213,12,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Halston's Stormy Slippers (Level 30+),30,133,12,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgonsbane Sandals (Level 50+),50,410,12,1,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Sandals (Level 30+),30,347,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Hunter's Shoes (Level 40+),40,332,12,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Shadoe's Boots of Justice (Level 40+),40,276,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Electric Fairy Kei Slippers (Level 30+),30,0,12,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Glorious Chivalric Boots (Level 140+),140,1080,12,0,7,8,0,55,4,0,0,0,0,9,0,0,0,0,0,0,Crowns,False,None
Glorious Chivalric Boots (Level 130+),130,980,12,0,7,8,0,55,4,0,0,0,0,8,0,0,0,0,0,0,Crowns,False,None
Glorious Chivalric Boots (Level 120+),120,755,12,0,7,8,0,55,4,0,0,0,0,8,0,0,0,0,0,0,Crowns,False,None
Karanahn's Charged Greaves (Level 110+),110,700,12,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Glorious Chivalric Boots (Level 110+),110,625,12,0,7,8,0,55,4,0,0,0,0,7,0,0,0,0,0,0,Crowns,False,None
Sun Eagle Striders (Level 130+),130,589,12,0,4,8,0,0,2,0,0,8,0,0,0,0,0,0,0,0,Crowns,False,None
Karanahn's Charged Greaves (Level 100+),100,500,12,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dragoon's Leather Boots (Level 90+),90,427,12,0,0,7,95,0,0,4,0,0,0,8,0,0,0,0,0,0,Gift Card,False,None
Shoes of the Fortuneteller (Level 120+),120,423,12,0,0,9,0,0,0,6,0,0,0,11,0,0,0,0,0,0,Crowns,False,None
Sandals of the Sentinel (Level 130+),130,375,12,0,6,10,0,125,3,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Karamelle Knight Boots (Level 80+),80,371,12,0,2,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Boots (Level 80+),80,350,12,0,0,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Witch Hunter's Steeltoes (Level 80+),80,341,12,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Glorious Chivalric Boots (Level 100+),100,340,12,0,7,7,45,55,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Apophis' Boots (Level 60+),60,292,12,0,4,0,68,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,Apophis' Warrior Set
Boots of Tomorrow (Level 70+),70,275,12,0,3,3,46,0,0,0,2,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Creepy Clown Shoes (Level 70+),70,275,12,0,3,5,46,0,0,2,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Jubilation Boots (Level 70+),70,268,12,0,0,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Boots (Level 70+),70,264,12,0,2,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Moccasins (Level 60+),60,243,12,0,0,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Survivor's Stompers (Level 50+),50,239,12,0,2,0,43,0,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,Thunder Road Set
Dwarven Aeroboots (Level 50+),50,224,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Stargazer's Boots (Level 50+),50,210,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wild Wing Warboots (Level 80+),80,200,12,0,0,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Stygian Waders (Level 50+),50,200,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,Stygian Set
Fortune Teller's Striders (Level 70+),70,195,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gold New Year's Flats (Level 50+),50,194,12,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gold New Year's Wingtips (Level 50+),50,194,12,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sherlock's Gumshoes (Level 60+),60,190,12,0,0,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Sweetish Chef Clogs (Level 60+),60,190,12,0,3,4,50,0,0,2,0,0,0,0,0,0,0,0,0,0,Gift Card,False,Sweetish Chef Set
Winter Slippers (Level 50+),50,190,12,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wildranger Boots (Level 80+),80,170,12,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Chieftain's Stalkers (Level 60+),60,160,12,0,5,0,0,45,2,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Greenwarden's Peaceful Boots (Level 70+),70,160,12,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Sultan's Shoes (Level 60+),60,160,12,0,6,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Blighted Captain's Boots (Level 40+),40,152,12,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Peaceful Boots (Level 60+),60,140,12,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Shard Warrior's Sabatons (Level 60+),60,116,12,0,0,4,18,55,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Smoldering Vengeance Boots (Level 80+),80,115,12,0,6,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Lightkeeper's Dive Boots (Level 60+),60,105,12,0,3,4,45,0,1,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Marvelous Avenging Boots (Level 60+),60,100,12,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Lightkeeper's Dive Boots (Level 50+),50,92,12,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Winter Palace Cavalry Boots (Level 130+),130,325,11,12,4,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Palace Cavalry Boots (Level 120+),120,275,11,12,4,8,0,68,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Boots of Penance (Level 90+),90,0,11,10,5,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
World's Fool Boots (Level 90+),90,255,11,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Monarch's Footwear (Level 50+),50,250,11,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Forgemaster's Boots (Level 60+),60,204,11,6,0,3,40,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witchcrafter's Shoes (Level 50+),50,92,11,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Unkind Winter Boots (Level 90+),90,380,11,5,0,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Traveler's Shoes (Level 50+),50,258,11,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fancy Bundschuhs (Level 50+),50,185,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Comfort Zone Stompers (Level 40+),40,182,11,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Able Ranger's Boots (Level 40+),40,160,11,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nimbari Justicar Greaves (Level 30+),30,140,11,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Atonement Boots (Level 90+),90,0,11,5,0,13,0,10,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Woodland Hunter Boots (Level 20+),20,146,11,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
