Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Wastelander's Scorched Dirk (Level 60+),60,204,5,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Fire Fairy Kei Knife (Level 50+),50,189,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Raven's Ruby Talon,50,171,5,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop/Vendor,False,None
Blazing Skyfarer's Athame (Level 50+),50,168,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Gurtok Firetusk Spell Knife,50,168,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Drop/Vendor,False,None
Wastelander's Scorched Dirk (Level 50+),50,168,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Great Inventor's Fire Dirk (Level 60+),60,254,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Kris of the Ravenous Teeth,60,201,4,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,None
Burrower's Pyromancy Athame (Level 40+),40,175,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Grim Cerberus Master Dirk (Level 40+),40,175,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Grim Cerberus Master Dirk (Level 50+),50,175,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Floramancer Blade of Rashes (Level 40+),40,158,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Blazing Skyfarer's Athame (Level 40+),40,140,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Scorched Dirk (Level 40+),40,140,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Wastelander's Scorched Dirk (Level 30+),30,104,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Fire Elf's Toasty Bodkin,76,301,3,0,0,12,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,1,Drop/Vendor,False,None
Blade of the Fire River,60,169,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Grim Cerberus Master Dirk (Level 30+),30,130,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Floramancer Blade of Rashes (Level 30+),30,117,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Blazing Skyfarer's Athame (Level 30+),30,104,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Eerem Razor of Eruption,118,494,0,0,0,0,0,87,0,0,0,4,0,0,0,1,0,0,0,0,1,0,1,Drop/Vendor,False,None
Istanboa Heatwave Khanjar,118,480,0,0,0,0,0,87,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Drop/Vendor,False,None
Sand Sea Dagger of Explosion,116,460,0,0,0,0,0,86,0,0,0,4,0,0,0,1,1,0,0,0,0,0,1,Drop/Vendor,False,None
Kobra Janbiya of Fury,116,447,0,0,0,0,0,86,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Drop/Vendor,False,None
Flameforged Rubal Janbiya,114,427,0,0,0,0,0,86,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,Drop/Vendor,False,None
Djinn Khanjar of Sparks,112,414,0,0,0,0,0,85,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Viper Edge of Sunstoke,114,414,0,0,0,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Drop/Vendor,False,None
Kataba Dagger of Cinders,108,408,0,0,0,0,0,85,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,Drop/Vendor,False,None
Fang Dirk of Frenzy,112,407,0,0,0,0,0,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,None
Walrusk Athame of Embers,108,397,0,0,0,0,0,85,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Drop/Vendor,False,None
Tundarian Blazing Bodkin,106,370,0,0,0,0,0,83,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Drop/Vendor,False,None
Hisser's Burning Cleaver,96,364,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,Drop/Vendor,False,None
Sacred Sunblade of Alto Alto,86,355,0,0,0,13,0,0,0,0,11,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,None
Bleaks Cutter of Pyres,104,353,0,0,0,0,0,80,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,Drop/Vendor,False,None
Kossack Knife of Radiance,104,342,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Drop/Vendor,False,None
Tundra Kris of Sweltering,102,326,0,0,0,0,0,78,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Urville Dagger of Flames,102,315,0,0,0,0,0,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,None
Flaming Dagger,54,240,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Drop/Vendor,False,None
Blistering Bodkin,52,216,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Moon Dagger,58,216,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Drop/Vendor,False,None
Advanced Fire Edge,50,215,0,0,0,12,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,Crowns,False,None
Great Inventor's Fire Dirk (Level 50+),50,210,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Blade of the Homunculus,45,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Drop/Vendor,False,None
Scorched Twin Blades,50,192,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,0,0,Drop/Vendor,False,None
Gurtok Firetusk (H188),50,188,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop/Vendor,False,None
Searing Knife,45,188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Burning Bodkin,45,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fishing,False,None
Spiderkeeper's Flamestinger,45,176,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Drop/Vendor,False,None
Great Inventor's Fire Dirk (Level 40+),40,175,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Flameforged Shortblade,45,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Dirk of the Dragon,56,168,0,0,0,18,0,0,0,0,18,0,0,0,0,1,1,0,0,0,0,0,1,Drop/Vendor,False,None
Volcanic Edge,50,168,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,Drop/Vendor,False,None
Katsumori's Blade,40,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Drop/Vendor,False,None
Ember Blade,40,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Drop/Vendor,False,None
Shortblade of Reflection,35,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop/Vendor,False,None
Yeoman's Dagger of Sparks,40,147,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,None
Forgebright Blade,40,143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Knife of Egoism,35,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Fishing,False,None
Great Inventor's Fire Dirk (Level 30+),30,130,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Stonebreaker's Dirk,30,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop/Vendor,False,None
Barkingham Firepoker,40,123,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Sprockets' Basking Athame,30,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,Drop/Vendor,False,None
Kris of the Sunrise,25,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Drop/Vendor,False,None
Singed Dirk,25,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Drop/Vendor,False,None
Tanto of Fire,40,85,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop/Vendor,False,None
Stiletto of Ignition,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,Drop/Vendor,False,None
Dirk of the Flamewatcher,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Dagger of the Sunbird,15,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Drop/Vendor,False,None
Great Inventor's Fire Dirk (Level 20+),20,70,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Smallblade of Deftness,20,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,None
Glowing Athame,15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Runebrand Blade,25,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fiery Night Mire Athame (Level 10+),10,64,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fire Fairy Kei Knife (Level 20+),20,63,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Crowns,False,None
Charred Athame,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Fishing,False,None
Wastelander's Scorched Dirk (Level 20+),20,56,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,Crowns,False,None
Power Enfused Blade,25,55,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Drop/Vendor,False,None
Grim Cerberus Master Dirk (Level 10+),10,50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Fire Dirk (Level 10+),10,50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Scorching Shortblade,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fire Fairy Kei Knife (Level 10+),10,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Temple Guardian's Flametusk,25,45,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Drop/Vendor,False,None
Bastilla's Flame Dagger,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Blazing Skyfarer's Athame (Level 10+),10,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Scorched Dirk (Level 10+),10,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Monk's Steel of Combustion,25,38,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,Drop/Vendor,False,None
Dirk of Flames,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fishing,False,None
Edge of the Himoolayan Sun,25,30,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Fiery Night Mire Athame (Any Level),1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Fire Dirk (Any Level),1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ruby Studded Athame,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Floramancer Blade of Rashes (Any Level),1,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fire Fairy Kei Knife (Any Level),1,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Blazing Skyfarer's Athame (Any Level),1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Branded Dagger,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Runed Blade,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Soot Stained Kris,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fiery Paradox Dagger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Gurtok Firetusk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Golden Fire Dagger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Malistaire's Vengeance Blade (Level 50+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
Malistaire's Vengeance Blade (Level 160+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
Umbra Queen's Scorched Dirk (Level 170+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
Tayg Sliver of Steam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Soldier's Fiery Dagger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Malistaire's Vengeance Blade (Level 100+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
Umbra Queen's Scorched Dirk (Level 100+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
