Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Grenadier's Blasting Ring,40,144,2,0,0,4,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Aphrodite's Blistering Loop,100,340,0,0,0,12,60,0,0,0,12,0,0,0,0,0,0,0,0,1,1,1,0,Drop/Vendor,False,None
Supreme Firewall Ring,148,273,0,0,0,0,99,0,0,0,13,0,0,0,0,0,1,0,0,0,0,1,0,Drop/Vendor,False,None
Hierarch's Firewall Ring,145,258,0,0,0,0,94,0,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0,Drop/Vendor,False,None
Lemurian Firewall Ring,142,243,0,0,0,0,88,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Tobiko's Scorched Signet,56,240,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Salgio's Loop of Lava,54,216,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,1,1,0,0,Drop/Vendor,False,None
Star Signet,58,216,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,None
Advanced Fire Band,50,215,0,0,0,18,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Crowns,False,None
Avalanche's Fiery Band,45,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Drop/Vendor,False,None
Rad Kalamar Ring,127,198,0,0,0,0,0,0,0,0,11,10,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,None
Volcanic Ring,52,192,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,None
Gurtok Ignus Signet (H188),50,188,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Retired,False,None
Flamebringer's Fiery Circle,45,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Drop/Vendor,False,None
Burning Wheel,45,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Fishing,False,None
Kraysys' Ring of Betrayal,45,176,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Drop/Vendor,False,None
Searing Signet,45,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,None
Interstellar Engineer's Band,122,174,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,None
Seal of Cinders,50,168,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,None
Volatile Ring,58,168,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,Drop/Vendor,False,None
Producer's Thermal Ring,138,167,0,0,0,0,90,0,0,0,13,0,0,0,0,0,1,0,0,0,0,1,0,Drop/Vendor,False,None
Burning Ring of Fire,45,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,None
Kyuto's Apprehensive Ring,40,160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Drop/Vendor,False,None
Supervisor Thermal Ring,135,157,0,0,0,0,81,0,0,0,12,0,0,0,0,0,0,1,0,0,0,1,0,Drop/Vendor,False,None
Band of the Bonfire,40,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,None
Inflammatory Seal,40,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Drop/Vendor,False,None
Ember's Ring of Reflection,35,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Drop/Vendor,False,None
Contractor Thermal Ring,132,148,0,0,0,0,77,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Band of Egoism,35,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Fishing,False,None
Combustible Band,50,144,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,None
Eerem Signet of Eruption,118,137,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,None
Combustible Ring,40,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,None
Ring of Purpose,35,135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Istanboa Heatwave Signet,118,133,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,1,0,0,1,0,0,Drop/Vendor,False,None
Charred Eerem Band,118,130,0,0,0,0,86,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Sand Sea Ring of Explosion,116,128,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,Drop/Vendor,False,None
Kobra Ringlet of Fury,116,124,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,1,0,Drop/Vendor,False,None
Sand Sea Ring of Ashes,116,120,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Drop/Vendor,False,None
Meowiarty's Brilliant Ring,30,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Drop/Vendor,False,None
Flameforged Rubal Band,114,118,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Djinn Loop of Sparks,112,115,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Viper Ring of Sunstoke,114,115,0,0,0,0,0,0,0,0,9,7,0,0,0,0,1,0,0,0,0,1,0,Drop/Vendor,False,None
Fang Loop of Frenzy,112,113,0,0,0,0,0,0,0,0,8,6,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,None
Kataba Ring of Cinders,108,113,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,None
Rubal Seal of Acerbity,114,111,0,0,0,0,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,None
Blazing Walrusk Loop,108,110,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,1,0,0,1,0,0,Drop/Vendor,False,None
Djinn Signet of Radiance,112,109,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Arcanum Pyromancer's Ring,108,107,0,0,0,0,71,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Tundarian Ring of Inferno,106,103,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,1,0,Drop/Vendor,False,None
Enchanter's Fervid Circle,106,99,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Drop/Vendor,False,None
Bleaks Circle of Pyres,104,98,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Band of the Sunrise,25,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Radiant Kossack Ring,104,95,0,0,0,0,0,0,0,0,7,5,0,0,0,0,1,0,0,0,0,1,0,Drop/Vendor,False,None
Evoker's Ring of Embers,104,92,0,0,0,0,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Drop/Vendor,False,None
Tundra Ring of Warmth,102,90,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Inspector's Scorched Ring,102,87,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0,0,Drop/Vendor,False,None
Ruby Ring of Focus,40,85,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Drop/Vendor,False,None
Mage's Smoldering Loop,102,84,0,0,0,0,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Great Inventor's Fire Ring (Level 20+),20,84,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Ring of the Sun,20,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Drop/Vendor,False,None
Kindle Band,25,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Shai Nirini's Ring,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Drop/Vendor,False,None
Circlet of the Blaze,20,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Drop/Vendor,False,None
Glowing Ring,15,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Blazing Skyfarer's Band (Level 20+),20,68,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Crowns,False,None
Wastelander's Scorched Loop (Level 20+),20,68,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Crowns,False,None
Flamelicked Ring,15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Flamedancer's Ring,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Ringlet of Fire,30,55,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Drop/Vendor,False,None
Burrower's Pyromancy Ring (Level 10+),10,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Alicane's Band,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fiery Night Mire Ring (Level 10+),10,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Fire Ring (Level 10+),10,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Grim Cerberus Master Ring (Level 10+),10,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Blazing Skyfarer's Band (Level 10+),10,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Scorched Loop (Level 10+),10,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Branded Ring,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Simple Ruby Ring,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fishing,False,None
Flawed Ruby Ring,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Illuminated Archival Band (Any Level),1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fiery Night Mire Ring (Any Level),1,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Blazing Skyfarer's Band (Any Level),1,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Scorched Loop (Any Level),1,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Engraved Ruby Ring,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fire Fairy Kei Ring (Level 170+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fire Fairy Kei Ring (Level 100+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fire Fairy Kei Ring (Level 130+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fire Fairy Kei Ring (Level 140+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fire Fairy Kei Ring (Level 70+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fire Fairy Kei Ring (Level 80+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Golden Fire Ring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Fire Fairy Kei Ring (Level 30+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Glistening Fire Ring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Malistaire's Vengeance Band (Level 50+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
Fire Fairy Kei Ring (Level 120+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Malistaire's Vengeance Band (Level 160+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
Malistaire's Vengeance Band (Level 100+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
Monk's Ring of Dedication,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Drop/Vendor,False,None
Seal of the Roaring Heart,25,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,Drop/Vendor,False,None
Temple Guardian's Circle,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Drop/Vendor,False,None
Umbra Queen's Scorched Loop (Level 170+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
Umbra Queen's Scorched Loop (Level 100+),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rematch,False,None
Tayg Band of Steam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
