Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Starting Pips,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Golden Purrzian Scimitar (Level 80+),80,0,11,0,0,0,47,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Intrepid Ranger's Wayfinder (Level 90+),90,0,11,0,0,0,45,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Rambler's Frontier Knife (Level 90+),90,0,11,0,0,0,45,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Sorcerer Furin Staff (Level 90+),90,0,11,0,0,0,45,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Unicorn Knight's Rain-Bow (Level 80+),80,0,11,0,0,0,44,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Charon's Scythe (Level 90+),90,0,11,0,0,0,43,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,Crowns,False,Charon's Set
Forgemaster's Sword (Level 100+),100,0,11,0,0,0,42,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Drum Jungle Spear and Shield (Level 90+),90,0,11,0,0,0,39,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Tundra Hunter Axe (Level 60+),60,0,11,0,0,0,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgon Hunter's Xiphos (Level 110+),110,0,11,0,0,0,33,0,0,0,0,0,0,14,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Savannah Spear and Shield (Level 50+),50,0,11,0,0,0,25,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Furious Crusher (Level 50+),50,0,11,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Hunter's Moon Staff (Level 90+),90,0,11,0,0,0,0,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jubilation Staff (Level 70+),70,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Nimbari Justicar Scimitar (Level 60+),60,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragoon's Rapier (Level 110+),110,0,10,0,0,0,70,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Armaments of the Briny Deep (Level 130+),130,0,10,0,0,0,75,0,6,0,0,0,235,0,0,2,0,0,2,0,0,0,0,0,Gift Card,False,None
Armaments of the Briny Deep (Level 120+),120,0,10,0,0,0,70,0,6,0,0,0,215,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Conjurer's Mystic Sphere (Level 60+),60,0,10,0,0,0,59,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Shinobi Throwing Star (Level 110+),110,0,10,0,0,0,59,0,6,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Whisk of Doom (Level 90+),90,0,10,0,0,0,35,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sweetish Chef Set
Whisk of Doom (Level 80+),80,0,10,0,0,0,30,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sweetish Chef Set
Outback Adventurer's Boomerang (Level 100+),100,0,10,0,0,0,87,65,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Road Legend Skull (Level 110+),110,0,10,0,0,0,115,115,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,Cold Rider Set
Lightkeeper's Angler (Level 80+),80,0,10,0,0,0,98,33,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witch Hunter's Arbalest (Level 90+),90,0,10,0,0,0,96,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witch Hunter's Arbalest (Level 80+),80,0,10,0,0,0,84,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Snowdrifter's Staff (Level 90+),90,0,10,0,0,0,46,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Staff (Level 80+),80,0,10,0,0,0,42,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mage's Wand of Guile,102,0,10,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Celestian Neon Axe (Level 70+),70,0,10,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Revolutionary's Saber (Level 110+),110,0,10,0,3,0,89,65,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Gift Card,False,None
Sacred Yarn Staff (Level 80+),80,0,10,0,0,0,68,40,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Whitehart's Blade (Level 100+),100,0,10,0,2,0,65,44,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Aerocannon (Level 70+),70,0,10,0,0,0,55,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Aerocannon (Level 60+),60,0,10,0,0,0,50,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Ancient Druid Sickle and Shield (Level 90+),90,0,10,0,0,0,50,50,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Spellwright's Sickle and Shield (Level 90+),90,0,10,0,0,0,50,50,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Treeminder's Sickle and Shield (Level 90+),90,0,10,0,0,0,50,50,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Might (Level 120+),120,0,10,0,0,0,43,0,3,0,0,0,141,15,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Gorgon Slayer's Xiphos (Level 120+),120,0,10,0,0,0,37,0,3,0,0,0,160,15,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Gorgonsbane Xiphos (Level 100+),100,0,10,0,0,0,30,0,3,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Trendy Fairy Kei Umbrella (Level 30+),30,0,10,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Revolutionary's Saber (Level 100+),100,0,10,0,0,0,87,65,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Kapudan's Grappling Hook (Level 70+),70,0,10,0,0,0,85,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Kapudan's Boarding Hook (Level 70+),70,0,10,0,0,0,85,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Revolutionary's Saber (Level 90+),90,0,10,0,0,0,80,45,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Revolutionary's Saber (Level 80+),80,0,10,0,0,0,69,40,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Abyssal Eel Whip (Level 90+),90,0,10,0,0,0,55,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Abyssal Eel Whip (Level 80+),80,0,10,0,0,0,50,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Gold New Year's Noisemaker (Level 60+),60,0,10,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Merry Wrapping Paper (Level 60+),60,0,10,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ranger Marksman Bow (Level 50+),50,0,10,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Mallet of the Midway (Level 60+),60,0,10,0,0,0,50,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Poison Apple (Level 110+),110,0,10,0,0,0,120,120,0,0,0,0,185,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Floramancer Relic of Ages (Level 90+),90,0,10,0,4,0,116,44,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Myth Scanner (Level 90+),90,0,10,0,4,0,116,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Eye of the Soothsayer (Level 100+),100,0,10,0,0,6,110,110,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Battlemage Staff and Shield (Level 130+),130,0,10,0,0,0,75,75,0,0,0,0,225,0,0,2,0,0,2,0,0,0,0,0,Gift Card,False,None
Silent Knight's Cold Steel (Level 90+),90,0,10,0,0,0,72,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Battlemage Staff and Shield (Level 120+),120,0,10,0,0,0,70,70,0,0,0,0,205,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Grandfather Spider's Mythic Staff (Level 60+),60,0,10,0,3,0,58,32,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Calavera Wand (Level 70+),70,0,10,0,0,0,58,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blade of the Silent Knight (Level 70+),70,0,10,0,0,0,58,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Headmaster's Dream Staff (Level 70+),70,0,10,0,0,0,58,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mirrorsphere Relic (Level 70+),70,0,10,0,0,0,58,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Broadsword (Level 70+),70,0,10,0,0,0,58,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Allfather's Gungnir (Level 80+),80,0,10,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Champion's Rain-Bow (Level 90+),90,0,10,0,0,0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Green Licorice Whip (Level 90+),90,0,10,0,0,0,48,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fossil Hunter's Skullcrusher (Level 70+),70,0,10,0,0,0,47,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Fossil Hunter's Set
Crimson Pandamonium Jian (Level 70+),70,0,10,0,0,0,45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Jian (Level 70+),70,0,10,0,0,0,45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Golden Purrzian Scimitar (Level 70+),60,0,10,0,0,0,43,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Staff (Level 80+),80,0,10,0,0,0,42,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dark Elf Sword and Shield (Level 80+),80,0,10,0,0,0,42,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sokar's Javelin (Level 70+),70,0,10,0,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Sokar's Warrior Set
Sky Sorcerer Furin Staff (Level 80+),80,0,10,0,0,0,40,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Unicorn Knight's Rain-Bow (Level 70+),70,0,10,0,0,0,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Autoist's Wrench (Level 80+),80,0,10,0,0,0,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Drum Jungle Spear and Shield (Level 80+),80,0,10,0,0,0,35,38,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Sorcerer Furin Staff (Level 70+),70,0,10,0,0,0,35,35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Astromancer's Orrery Staff (Level 80+),80,0,10,0,0,0,34,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Tundra Hunter Axe (Level 50+),50,0,10,0,0,0,33,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Creepy Clown Staff (Level 90+),90,0,10,0,0,0,31,31,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
All Souls Cranium Wand (Level 40+),40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Fossil Avenger's Skullcrusher (Level 70+),70,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Fossil Avenger's Set
Hunter's Moon Staff (Level 80+),80,0,10,0,0,0,0,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jubilation Staff (Level 60+),60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Nimbari Justicar Scimitar (Level 50+),50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Savannah Spear and Shield (Level 40+),40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Setesh's Javelin (Level 90+),90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Iron Hasta,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Spirit Tracker Geistbox (Level 70+),70,0,10,0,0,0,0,37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sword of Minty Freshness (Level 60+),60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Armaments of the Briny Deep (Level 110+),110,0,9,0,0,0,65,0,6,0,0,0,195,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Dragoon's Rapier (Level 100+),100,0,9,0,0,0,62,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dragoon's Rapier (Level 90+),90,0,9,0,0,0,54,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Whisk of Doom (Level 70+),70,0,9,0,0,0,25,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sweetish Chef Set
Outback Adventurer's Boomerang (Level 90+),90,0,9,0,0,0,80,45,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dwarven Crossbow,125,0,9,0,0,0,70,0,5,0,0,0,224,0,0,0,0,0,2,0,0,0,0,0,Crowns,False,None
Winter Solstice Augury (Level 130+),130,0,9,0,0,0,62,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Armaments of the Briny Deep (Level 100+),100,0,9,0,0,0,60,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Shinobi Throwing Star (Level 100+),100,0,9,0,0,0,53,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Shinobi Throwing Star (Level 90+),90,0,9,0,0,0,47,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Conjurer's Mystic Sphere (Level 50+),50,0,9,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Mythic Night Mire Staff (Level 50+),50,0,9,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Road Legend Skull (Level 100+),100,0,9,0,0,0,110,110,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Cold Rider Set
Witchcrafter's Staff (Level 100+),100,0,9,0,0,0,87,72,4,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Lightkeeper's Angler (Level 70+),70,0,9,0,0,0,75,31,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Arbalaster 3000 (Level 90+),90,0,9,0,0,0,37,0,4,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Admiral's Boarding Hook (Level 80+),80,0,9,0,0,0,95,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Arcane Smoothie (Level 100+),100,0,9,0,4,0,87,87,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Witch Hunter's Arbalest (Level 70+),70,0,9,0,0,0,72,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Sacred Yarn Staff (Level 70+),70,0,9,0,0,0,53,38,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Ancient Druid Sickle and Shield (Level 80+),80,0,9,0,0,0,45,45,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Spellwright's Sickle and Shield (Level 80+),80,0,9,0,0,0,45,45,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Staff (Level 70+),70,0,9,0,0,0,38,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Staff (Level 60+),60,0,9,0,0,0,34,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Gorgonsbane Xiphos (Level 90+),90,0,9,0,0,0,27,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Epic Archival Quill (Level 40+),40,0,9,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Aerocannon (Level 50+),50,0,9,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Kapudan's Boarding Hook (Level 60+),60,0,9,0,0,0,80,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Kapudan's Grappling Hook (Level 60+),60,0,9,0,0,0,80,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Whitehart's Blade (Level 90+),90,0,9,0,2,0,59,31,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Revolutionary's Saber (Level 70+),70,0,9,0,0,0,53,38,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Revolutionary's Saber (Level 60+),60,0,9,0,0,0,47,38,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Abyssal Eel Whip (Level 70+),70,0,9,0,0,0,45,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Mandar's Sword of Might (Level 110+),110,0,9,0,0,0,39,0,2,0,0,0,0,14,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Gold New Year's Noisemaker (Level 50+),50,0,9,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mallet of the Midway (Level 50+),50,0,9,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Merry Wrapping Paper (Level 50+),50,0,9,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ranger Marksman Bow (Level 40+),40,0,9,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Poison Apple (Level 100+),100,0,9,0,0,0,118,118,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Highlands Soldier's Staff (Level 90+),90,0,9,0,4,0,115,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Poison Apple (Level 90+),90,0,9,0,0,0,102,102,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Great Inventor's Myth Scanner (Level 80+),80,0,9,0,3,0,96,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Eye of the Soothsayer (Level 90+),90,0,9,0,0,5,95,95,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonspyre Dragoon Sword,130,0,9,0,0,0,80,0,0,0,0,0,132,0,0,2,0,0,0,0,0,0,1,0,"Crafting, Stone Key",False,Dragonspyre Dragoon's Set
Floramancer Relic of Ages (Level 70+),70,0,9,0,3,0,76,36,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Myth Scanner (Level 70+),70,0,9,0,3,0,76,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Soldier's Staff (Level 70+),70,0,9,0,3,0,76,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Silent Knight's Cold Steel (Level 80+),80,0,9,0,0,0,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Battlemage Staff and Shield (Level 110+),110,0,9,0,0,0,65,65,0,0,0,0,185,0,0,2,0,0,1,0,0,0,0,0,Gift Card,False,None
Battlemage Staff and Shield (Level 100+),100,0,9,0,0,0,60,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Battlemage Staff and Shield (Level 90+),90,0,9,0,0,0,55,55,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Cursed Captain's Steel (Level 80+),80,0,9,0,0,0,55,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Calavera Wand (Level 60+),60,0,9,0,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blade of the Silent Knight (Level 60+),60,0,9,0,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Headmaster's Dream Staff (Level 60+),60,0,9,0,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mirrorsphere Relic (Level 60+),60,0,9,0,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Broadsword (Level 60+),60,0,9,0,0,0,54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Alphoi Brigadier Glaive,130,0,9,0,0,0,51,0,0,0,0,0,57,0,0,2,0,0,0,0,0,0,1,0,Crafting,False,None
Divine Paradox Defenders,130,0,9,0,0,0,51,0,0,0,0,0,57,0,0,2,0,0,0,0,0,0,1,0,Drop,False,None
Seal Team Assault Hammer (Level 110+),110,0,9,0,0,0,50,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Stone Key, Crowns",False,None
Unicorn Champion's Rain-Bow (Level 80+),80,0,9,0,0,0,46,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Treeminder's Sickle and Shield (Level 80+),80,0,9,0,0,0,45,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Green Licorice Whip (Level 80+),80,0,9,0,0,0,43,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Intrepid Ranger's Wayfinder (Level 80+),80,0,9,0,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Rambler's Frontier Knife (Level 80+),80,0,9,0,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Crimson Pandamonium Jian (Level 60+),60,0,9,0,0,0,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Jian (Level 60+),60,0,9,0,0,0,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Charon's Scythe (Level 80+),80,0,9,0,0,0,39,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,Charon's Set
Golden Purrzian Scimitar (Level 60+),60,0,9,0,0,0,39,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Commemoration Staff (Level 70+),70,0,9,0,0,0,38,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dark Elf Sword and Shield (Level 70+),70,0,9,0,0,0,38,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Forgemaster's Sword (Level 90+),90,0,9,0,0,0,36,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Unicorn Knight's Rain-Bow (Level 60+),60,0,9,0,0,0,36,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Umbra Legionnaire's Spike,95,0,9,0,0,0,35,35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Drum Jungle Spear and Shield (Level 70+),70,0,9,0,0,0,32,35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Astromancer's Orrery Staff (Level 70+),70,0,9,0,0,0,31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sky Sorcerer Furin Staff (Level 60+),60,0,9,0,0,0,30,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,Sky Sorcerer's Set
Gorgon Hunter's Xiphos (Level 90+),90,0,9,0,0,0,27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Creepy Clown Staff (Level 80+),80,0,9,0,0,0,26,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Wastelander's Furious Crusher (Level 40+),40,0,9,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Furious Crusher (Level 30+),30,0,9,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Cranium Wand (Level 30+),30,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Hunter's Moon Staff (Level 70+),70,0,9,0,0,0,0,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jubilation Staff (Level 50+),50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
