Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Sepulchral Drape,45,110,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Gravedigger's Cloak,45,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Great Inventor's Death Coat (Level 40+),40,297,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Hero's Kit (Level 40+),40,297,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Armor of Decay (Level 40+),40,268,11,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Outfit of the Forlorn Watch,40,279,11,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Bonebreaker Robe of Strife,40,272,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Reaper's Raiment,45,110,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Immortals' Dread Armor,100,682,10,9,0,10,95,0,0,0,0,0,0,11,0,0,0,0,One Shot Housing Gauntlet,False,None
Advanced Death Robes,50,355,10,7,2,0,9,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Enigmatic Robe of Grief,44,281,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Elegaic Tunic of Ice,44,281,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Flaming Cloak of the Tomb,44,281,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Desolate Tunic of Vigor,44,281,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Rainy Coat of the Lacuna,44,281,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Versatile Cloak of the Haze,44,281,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Death Oni's Garments,40,264,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Tunic of the Everlasting,40,264,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Zeus' Cloak of Fate,30,264,10,0,4,5,0,0,0,0,8,8,0,0,0,0,0,0,Drop/Vendor,False,None
Adept's Devious Toga,30,215,10,0,3,5,0,0,0,0,5,3,0,0,0,0,0,0,Crafting,False,None
Youkai's Robe of Premise,35,176,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Cloak of Forethought,35,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Usegi's Dazed Garments,40,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Baleful Plot Armor (Level 30+),30,212,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Coat (Level 30+),30,212,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Armor (Level 30+),30,211,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Vestment of the Last Veil,45,264,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Ominous Skyfarer's Garb (Level 30+),30,212,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Armor (Level 30+),30,212,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Malistaire's Deathly Vestment (Level 30+),30,211,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Senator's Devious Toga,30,198,9,0,2,5,0,0,0,0,4,0,0,0,0,0,0,0,Drop/Vendor,False,None
Tonkatsu's Plate of Discord,25,198,9,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Banshee's Raiment,40,176,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Koto's Brooding Tunic,35,176,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Kyuto's Vestment of Frailty,35,176,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Tunic of Termination,40,176,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Tomugawa's Tunic,35,88,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Tunic of the Bold,35,88,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Tunic of Calculation,35,88,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Great Inventor's Death Coat (Level 30+),30,264,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Hero's Kit (Level 30+),30,264,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Floramancer Armor of Decay (Level 30+),30,238,8,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Burrower's Necromancy Robe (Level 20+),20,132,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Goth Fairy Kei Suit (Level 20+),20,119,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Coat (Level 20+),20,106,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Goth Fairy Kei Suit (Level 30+),30,238,8,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Barkingham Robe of Repose,40,223,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Boneleaf Raiment,33,221,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Cryptflame Cloak,33,221,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Frostmourn Robe,33,221,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Gloomwarden Vestment,33,221,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Duskwind Tunic,33,221,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Shadowsong Robe,33,221,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Tunic of Burden,50,158,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Malistaire's Deathly Vestment (Level 20+),20,106,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ominous Skyfarer's Garb (Level 20+),20,106,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Armor (Level 20+),20,106,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stressed Robes,30,88,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Great Inventor's Death Coat (Level 20+),20,132,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Armor of Decay (Level 20+),20,119,7,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Armor (Level 20+),20,106,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Burrower's Necromancy Robe (Level 10+),10,66,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Baleful Plot Armor (Level 10+),10,53,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Coat (Level 10+),10,53,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Meowiarty's Cloak,30,198,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Terminal Robe,30,198,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Discordant One's Plate,25,165,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Crusher's Deathly Robe,25,132,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Pops' Uniform of Horrors,25,132,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Vanquished Asura's Raiment,25,108,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Malistaire's Deathly Vestment (Level 10+),10,53,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ominous Skyfarer's Garb (Level 10+),10,53,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Armor (Level 10+),10,53,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nails' Tunic of Reverence,30,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Highlands Hero's Kit (Level 20+),20,132,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Great Inventor's Death Coat (Level 10+),10,66,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Highlands Hero's Kit (Level 10+),10,66,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Floramancer Armor of Decay (Level 10+),10,60,6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Bellows' Intolerant Robe,25,132,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Cloak of the Unconquered,25,132,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Smokey's Genteel Vest,25,132,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Osseous Drape,30,95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Feline's Somber Robe,20,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Mortal Vestment,30,66,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Vestment of Agony,25,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Highlands Hero's Kit (Any Level),1,56,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cloak of Fearful Symmetry,22,134,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Coat of Mordant Myth,22,134,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Longcoat of the Final Embers,22,134,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Robe of the Lost Torrent,22,134,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Tunic of the Icy Elegy,22,134,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Vestment of Gallows Humor,22,134,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Ra's Catacomb Robe,20,119,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Baleful Plot Armor (Any Level),1,27,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghostly Cerberus Master Armor (Any Level),1,27,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Deadly Night Mire Coat (Any Level),1,21,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Krokopatra's Silent Cloak,20,132,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Prince Karanahn's Vest,20,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Raiment of the Last Stand,20,90,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Balmy Tunic,15,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Malistaire's Deathly Vestment (Any Level),1,27,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ominous Skyfarer's Garb (Any Level),1,27,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wastelander's Grim Armor (Any Level),1,27,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Smock of the Morticutor,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Robe of the Eradicator,25,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Great Inventor's Death Coat (Any Level),1,33,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Somatic Garment,15,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Wrap of the Last Defender,15,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Retired,False,None
Dawngrave Robe,15,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Duskfire Vestment,15,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Gloomchill Tunic,15,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Grimfancy Surcoat,15,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Thunderblight Vestment,15,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Sorrowscale Raiment,15,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Supreme Undead Robe,148,1677,0,17,5,0,0,144,0,0,0,0,0,21,0,0,0,0,Drop/Vendor,False,None
Hierarch's Undead Robe,145,1584,0,17,4,0,0,135,0,0,0,0,0,20,0,0,0,0,Drop/Vendor,False,None
Malevolent Death Cloak,150,1528,0,17,0,12,0,127,0,3,9,0,0,22,0,0,0,0,Drop/Vendor,False,None
Magician's Death Cloak,150,1490,0,17,0,11,0,127,0,3,0,9,0,20,0,0,0,0,Drop/Vendor,False,None
Delightful Sentamental Smock,140,1440,0,17,0,13,0,118,0,3,9,0,0,21,0,0,0,0,Crafting,False,None
Uber Sentamentalist Smock,140,1440,0,17,0,13,0,118,0,3,9,0,0,21,0,0,0,0,Drop/Vendor,False,None
Wunderbar Sentamentalist Smock,140,1389,0,17,0,12,0,118,0,3,9,0,0,20,0,0,0,0,Drop/Vendor,False,None
Krokopatra Oblivion Cloak,100,598,0,17,0,11,0,43,0,0,0,7,0,11,0,0,0,0,One Shot Housing Gauntlet,False,None
Dragoon's Deadly Armor,130,1595,0,16,3,12,0,162,2,0,0,6,0,17,0,0,0,0,Drop/Vendor,False,Dragoon's Deadly Set
Producer's Biohazard Suit,138,1525,0,16,10,0,0,125,0,0,0,0,0,19,0,0,0,0,Drop/Vendor,False,None
Lemurian Undead Robe,142,1490,0,16,4,0,0,127,0,0,0,0,0,18,0,0,0,0,Drop/Vendor,False,None
Supervisor Biohazard Suit,135,1440,0,16,9,0,0,113,0,0,0,0,0,18,0,0,0,0,Drop/Vendor,False,None
Guten Sentamentalist Smock,140,1355,0,16,0,11,0,118,0,3,0,7,0,18,0,0,0,0,Drop/Vendor,False,None
Vanguard's Deadly Armor,130,1559,0,15,3,11,0,162,2,0,0,6,0,17,0,0,0,0,Drop/Vendor,False,None
Contractor Biohazard Suit,132,1355,0,15,9,0,0,102,0,0,0,0,0,17,0,0,0,0,Drop/Vendor,False,None
Floramancer Armor of Decay (Level 160+),160,1605,0,14,34,12,0,115,6,0,0,0,0,20,0,1,0,2,Crowns,False,None
Soldier's Deadly Armor,130,1505,0,14,2,10,0,162,2,0,0,6,0,17,0,0,0,0,Drop/Vendor,False,None
Supreme Horror Robe,148,1490,0,14,0,10,0,152,0,0,0,0,0,22,0,0,0,0,Drop/Vendor,False,None
Hierarch's Horror Robe,145,1397,0,14,0,10,0,144,0,0,0,0,0,21,0,0,0,0,Drop/Vendor,False,None
Director Biohazard Suit,138,1355,0,14,0,10,0,133,0,0,0,0,0,20,0,0,0,0,Drop/Vendor,False,None
Lead's Biohazard Suit,135,1271,0,14,0,10,0,120,0,0,0,0,0,19,0,0,0,0,Drop/Vendor,False,None
Lemurian Horror Robe,142,1304,0,13,0,10,0,135,0,0,0,0,0,20,0,0,0,0,Drop/Vendor,False,None
Heavy Kalamar Tunic,127,1294,0,13,0,0,0,119,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Specialist Biohazard Suit,132,1186,0,13,0,10,0,109,0,0,0,0,0,18,0,0,0,0,Drop/Vendor,False,None
Proud Alphoi Surcoat,125,1387,0,12,0,10,0,102,0,0,7,0,0,16,0,0,0,0,Crafting,False,None
Supreme Deadly Robe,148,1304,0,12,0,12,0,0,3,0,0,0,0,23,0,0,0,0,Drop/Vendor,False,None
Hierarch's Deadly Robe,145,1211,0,12,0,11,0,0,3,0,0,0,0,22,0,0,0,0,Drop/Vendor,False,None
Executive Biohazard Suit,138,1186,0,12,0,12,0,0,2,0,0,0,0,21,0,0,0,0,Drop/Vendor,False,None
Interstellar Warrior Uniform,122,1140,0,12,0,0,0,106,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Chief's Biohazard Suit,135,1101,0,12,0,11,0,0,2,0,0,0,0,20,0,0,0,0,Drop/Vendor,False,None
Deathly Liaison's Robe,130,1101,0,12,0,9,0,99,0,0,0,0,0,18,0,0,0,0,Drop/Vendor,False,None
Snappy Space Suit,140,1101,0,12,0,9,0,118,0,0,0,0,0,18,0,0,0,0,Drop/Vendor,False,None
Lemurian Deadly Robe,142,1118,0,11,0,11,0,0,3,0,0,0,0,21,0,0,0,0,Drop/Vendor,False,None
Consultant Biohazard Suit,132,1016,0,11,0,11,0,0,2,0,0,0,0,19,0,0,0,0,Drop/Vendor,False,None
Alphoi Warrior Armor,130,1418,0,9,0,0,0,123,2,0,9,0,0,17,0,0,0,0,Crafting,False,None
Deathly Paradox Vestment,130,1418,0,9,0,0,0,123,2,0,9,0,0,17,0,0,0,0,Drop/Vendor,False,None
Grim Zanadu Armor,130,1402,0,9,0,0,0,119,2,0,8,0,0,16,0,0,0,0,Drop/Vendor,False,None
Cabalist Cloak of Finality,125,1387,0,9,6,0,0,105,0,0,8,0,0,17,0,0,0,0,Drop/Vendor,False,None
Red Shirt of Looming Mortality,120,1079,0,8,0,0,0,80,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Time Warden Thobe of Gloom,120,1064,0,8,0,10,0,97,0,0,7,0,0,17,0,0,0,0,Drop/Vendor,False,None
Luphilim's Grim Raiment,110,929,0,8,0,0,0,71,0,5,7,5,0,0,0,0,0,0,Drop/Vendor,False,None
Majoris Plate of Umbrage,110,880,0,7,4,0,0,122,0,0,11,0,0,17,0,0,0,0,Drop/Vendor,False,None
Titan Warrior Gear of Torpor,110,831,0,7,4,0,0,120,0,0,19,0,0,0,0,0,0,0,Drop/Vendor,False,None
Burrower's Necromancy Robe (Level 50+),50,359,0,7,0,8,0,0,2,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Takanobu's Kimono of Fright,35,246,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Borealis Armor of Schisms,110,782,0,6,4,0,0,118,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Arcanum Exile Scourge Cloak,105,636,0,6,0,0,0,108,0,0,0,0,0,15,0,0,0,0,Drop/Vendor,False,None
Alkali Armor of Withering,118,887,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,Drop/Vendor,False,None
Mottoman Uniform of Ruin,118,875,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Eerem Raiment of Menace,118,851,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Vizier's Raiment of Apathy,116,827,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,Drop/Vendor,False,None
Zruvan Raiment of Demise,116,816,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Sand Sea Outfit of Emptiness,116,792,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Wayfarer's Khalat of Repine,114,768,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,Drop/Vendor,False,None
Aridian Armor of Strife,114,756,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Nomad's Thobe of Solitude,112,745,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,Drop/Vendor,False,None
Mongu Vestment of Umbrage,112,745,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Arcanum Necromancer's Garb,108,734,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,Drop/Vendor,False,None
Rubal Khalat of Carnage,114,733,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Kataba Vestment of Toil,108,724,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Djinn Vestment of Darkness,112,721,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Walrusk Uniform of Calamity,108,704,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Enchanter's Terminus Garb,106,685,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,Drop/Vendor,False,None
Tayg Cloak of Wrath,106,675,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Tundarian Cloak of Dread,106,655,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Rogue's Menacing Tunic,100,648,0,0,8,6,0,0,0,0,0,0,0,11,0,0,0,0,One Shot Housing Gauntlet,False,None
Evoker's Forlorn Robes,104,636,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,Drop/Vendor,False,None
Bleaks Jerkin of Despair,104,626,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Kossack Chokha of Travail,104,606,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Grave Digger Drone's Tunic (Level 98+),98,590,0,0,5,10,67,0,2,0,0,13,0,0,0,0,0,0,Retired,False,None
Mage's Dolorous Garb,102,587,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,Drop/Vendor,False,None
Bane Wyrm's Tartan,78,580,0,0,4,7,60,0,1,0,0,10,0,0,0,0,0,0,Drop/Vendor,False,None
Tundra Raiment of Mayhem,102,577,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Death Moon's Chosen Robes,88,565,0,0,4,9,66,0,2,0,0,12,0,0,0,0,0,0,Drop/Vendor,False,None
Urville Jacket of Anguish,102,557,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Mouse Vestment of Mourning,98,505,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Night Caiman's Gaunt Robes,88,500,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Lambent's Cloak of Darkness,70,462,0,0,5,7,71,0,0,0,6,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Horned One's Tunic,78,405,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Grim Gear,50,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Final Curtain,45,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Wretched Jerkin,54,277,0,0,0,9,33,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Gloomhound's Wrap,40,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Robes of Struggling,35,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Raiment of Lamentation,35,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Vestment of Loss,40,264,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Vestment of Tribulations,40,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Key/Gauntlet,False,None
Tamris' Tunic of the Talon,45,220,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Sophisticated Tunic,25,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Garments of Unrest,35,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Quartermaster's Cloak,35,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Robe of Pondering,35,176,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Problematic Tunic,35,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Vestment of Woe,35,176,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Dr. Von's Shrouded Tunic,25,132,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Funereal Coat,25,132,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Robes of Dormancy,20,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Widow's Magnificent Vest,25,132,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Vestment of Fright,25,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Krokotopian Death Kaftan,15,119,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,Krokotopian Death Set
Cloak of Mortality,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Cloak of the Ebon Sun,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Mourning Tunic,45,110,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Thanatoid Vestment,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Garments of Predicament,30,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Necromancer's Ivory Cloak,15,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Tunic of Entrancement,15,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Vexing Tunic,35,88,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Vest of Somnolence,15,88,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
Tunic of Terror,20,86,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Drop/Vendor,False,None
